Habitat_patch,Habitat_Type,TC,SpeciesName,Count
541,Hard,19:51:52,Sebastes mystinus or diaconus,1.0
541,Hard,19:53:23,Sebastes mystinus or diaconus,1.0
541,Hard,19:53:24,Sebastes carnatus,1.0
541,Hard,19:53:28,Unidentified Sebastomus sp.,1.0
541,Hard,19:53:37,Unidentified Sebastomus sp.,1.0
541,Hard,19:53:42,Unidentified Sebastomus sp.,1.0
541,Hard,19:53:49,Unidentified Sebastomus sp.,1.0
541,Hard,19:53:55,Unidentified Sebastomus sp.,2.0
541,Hard,19:53:56,Sebastes hopkinsi or entomelas,1.0
541,Hard,19:54:00,Unidentified Sebastomus sp.,2.0
541,Hard,19:54:01,Sebastes carnatus,1.0
541,Hard,19:54:02,Unidentified Sebastes sp.,1.0
541,Hard,19:54:05,Young of year (<10 cm Sebastes sp.),1.0
541,Hard,19:54:28,Unidentified Sebastomus sp.,2.0
541,Hard,19:54:28,Young of year (<10 cm Sebastes sp.),2.0
541,Hard,19:54:29,Unidentified Sebastomus sp.,1.0
541,Hard,19:54:37,Sebastes mystinus or diaconus,5.0
541,Hard,19:54:38,Sebastes hopkinsi or entomelas,2.0
541,Hard,19:54:46,Unidentified Sebastomus sp.,1.0
541,Hard,19:54:49,Unidentified Sebastomus sp.,1.0
541,Hard,19:54:50,Oxylebius pictus,1.0
541,Hard,19:54:51,Unidentified Sebastomus sp.,1.0
541,Hard,19:54:53,Sebastes mystinus or diaconus,1.0
541,Hard,19:54:57,Unidentified Sebastomus sp.,1.0
541,Hard,19:55:01,Unidentified Sebastomus sp.,1.0
541,Hard,19:55:04,Unidentified Sebastomus sp.,1.0
541,Hard,19:55:04,Young of year (<10 cm Sebastes sp.),3.0
541,Hard,19:55:09,Young of year (<10 cm Sebastes sp.),1.0
541,Hard,19:55:20,Sebastes mystinus or diaconus,1.0
541,Hard,19:55:31,Sebastes carnatus,1.0
541,Hard,19:55:32,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:33,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:34,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:35,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:36,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:37,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:38,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:39,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:39,Unidentified Sebastomus sp.,1.0
541,Hard,19:55:40,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:41,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:42,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:43,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:44,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:45,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:46,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:47,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:48,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:49,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:50,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:51,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:52,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:53,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:54,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:55,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:56,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:57,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:58,Sebastes mystinus or diaconus,1.49
541,Hard,19:55:59,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:00,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:01,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:02,Oxylebius pictus,1.0
541,Hard,19:56:02,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:03,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:04,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:05,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:06,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:07,Oxylebius pictus,1.0
541,Hard,19:56:07,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:08,Sebastes mystinus or diaconus,1.49
541,Hard,19:56:13,Embiotoca lateralis,1.0
541,Hard,19:56:50,Sebastes mystinus or diaconus,1.0
541,Hard,19:56:58,Sebastes mystinus or diaconus,1.0
541,Hard,19:57:12,Ophiodon elongatus,1.0
541,Hard,19:57:57,Unidentified Sebastomus sp.,1.0
541,Hard,19:58:01,Sebastes hopkinsi or entomelas,1.0
541,Hard,19:58:03,Unidentified Sebastomus sp.,1.0
541,Hard,19:58:07,Sebastes mystinus or diaconus,1.0
541,Hard,19:58:09,Sebastes mystinus or diaconus,1.0
541,Hard,20:00:23,Embiotoca lateralis,1.0
541,Hard,20:00:28,Hexagrammos decagrammus,1.0
541,Hard,20:01:39,Unidentified Sebastomus sp.,1.0
541,Hard,20:01:43,Unidentified Sebastomus sp.,1.0
541,Hard,20:03:19,Oxylebius pictus,1.0
541,Hard,20:04:15,Oxylebius pictus,1.0
541,Hard,20:04:31,Oxylebius pictus,1.0
541,Hard,20:05:04,Sebastes serranoides or flavidus,1.0
541,Hard,20:05:32,Unidentified Sebastomus sp.,1.0
541,Hard,20:05:35,Unidentified Sebastomus sp.,1.0
541,Hard,20:05:37,Sebastes carnatus,1.0
541,Hard,20:05:42,Oxylebius pictus,1.0
541,Hard,20:05:55,Unidentified Sebastes sp.,1.0
541,Hard,20:06:03,Sebastes carnatus,1.0
541,Hard,20:06:06,Oxylebius pictus,1.0
541,Hard,20:06:11,Oxylebius pictus,1.0
541,Hard,20:06:15,Sebastes carnatus,1.0
541,Hard,20:06:18,Sebastes carnatus,1.0
541,Hard,20:06:18,Unidentified Sebastomus sp.,2.0
541,Hard,20:06:43,Unidentified Sebastomus sp.,1.0
541,Hard,20:07:01,Unidentified Sebastomus sp.,1.0
541,Hard,20:07:02,Hexagrammos decagrammus,1.0
541,Hard,20:07:02,Sebastes serranoides or flavidus,1.0
542,Hard_Mixed,20:07:41,Unidentified Sebastomus sp.,1.0
542,Hard_Mixed,20:07:42,Unidentified Sebastomus sp.,1.0
543,Hard,20:08:00,Sebastes hopkinsi or entomelas,2.0
543,Hard,20:08:01,Sebastes hopkinsi or entomelas,3.0
543,Hard,20:08:01,Unidentified Sebastomus sp.,2.0
543,Hard,20:08:02,Zalembius rosaceus,1.0
543,Hard,20:08:06,Sebastes hopkinsi or entomelas,4.0
543,Hard,20:08:08,Oxylebius pictus,1.0
543,Hard,20:08:09,Sebastes mystinus or diaconus,1.0
543,Hard,20:08:15,Sebastes hopkinsi or entomelas,1.0
543,Hard,20:08:24,Sebastes mystinus or diaconus,2.0
543,Hard,20:08:29,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:30,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:31,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:32,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:33,Sebastes hopkinsi or entomelas,2.0
543,Hard,20:08:33,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:34,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:35,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:36,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:37,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:38,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:39,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:40,Oxylebius pictus,1.0
543,Hard,20:08:40,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:41,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:42,Sebastes hopkinsi or entomelas,2.0
543,Hard,20:08:42,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:43,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:44,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:45,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:46,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:47,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:48,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:49,Oxylebius pictus,2.0
543,Hard,20:08:49,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:49,Sebastes serranoides or flavidus,1.0
543,Hard,20:08:50,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:51,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:52,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:53,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:54,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:55,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:56,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:57,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:58,Sebastes mystinus or diaconus,0.97
543,Hard,20:08:59,Sebastes mystinus or diaconus,0.97
543,Hard,20:09:00,Sebastes mystinus or diaconus,0.97
543,Hard,20:09:00,Sebastes nebulosus,1.0
543,Hard,20:09:11,Sebastes mystinus or diaconus,1.0
543,Hard,20:09:28,Oxylebius pictus,1.0
543,Hard,20:10:31,Unidentified Sebastomus sp.,1.0
543,Hard,20:10:32,Oxylebius pictus,1.0
543,Hard,20:10:43,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:44,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:45,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:46,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:47,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:48,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:49,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:50,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:51,Rhacochilus vacca,1.0
543,Hard,20:10:51,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:51,Sebastes serranoides or flavidus,1.0
543,Hard,20:10:52,Sebastes mystinus or diaconus,1.81
543,Hard,20:10:53,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:03,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:04,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:05,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:06,Embiotoca lateralis,1.0
543,Hard,20:11:06,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:07,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:08,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:09,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:10,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:11,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:12,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:13,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:14,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:15,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:16,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:17,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:18,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:19,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:20,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:21,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:22,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:23,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:23,Sebastes rosaceus,1.0
543,Hard,20:11:24,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:24,Unidentified Sebastomus sp.,1.0
543,Hard,20:11:25,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:26,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:27,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:28,Oxylebius pictus,1.0
543,Hard,20:11:28,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:29,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:30,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:31,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:32,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:33,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:34,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:35,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:36,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:43,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:44,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:45,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:46,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:47,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:48,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:49,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:50,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:51,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:52,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:53,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:54,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:55,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:56,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:57,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:58,Sebastes mystinus or diaconus,1.81
543,Hard,20:11:58,Sebastes rosaceus,1.0
543,Hard,20:11:59,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:00,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:01,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:02,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:03,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:04,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:05,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:06,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:07,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:08,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:09,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:10,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:11,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:12,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:13,Sebastes mystinus or diaconus,1.81
543,Hard,20:12:28,Sebastes serranoides or flavidus,1.0
544,Hard_Mixed,20:13:16,Phanerodon atripes,2.0
545,Soft,20:13:12,Sebastes serranoides or flavidus,2.0
546,Hard_Mixed,20:13:15,Hexagrammos decagrammus,1.0
546,Hard_Mixed,20:13:21,Sebastes serranoides or flavidus,1.0
546,Hard_Mixed,20:13:24,Unidentified Embiotocidae,1.0
546,Hard_Mixed,20:13:29,Unidentified Sebastomus sp.,2.0
546,Hard_Mixed,20:13:30,Sebastes mystinus or diaconus,1.0
546,Hard_Mixed,20:13:35,Sebastes mystinus or diaconus,1.0
547,Hard,20:13:38,Sebastes mystinus or diaconus,2.0
547,Hard,20:13:41,Unidentified Sebastomus sp.,1.0
547,Hard,20:13:42,Sebastes mystinus or diaconus,2.0
547,Hard,20:13:42,Sebastes nebulosus,1.0
547,Hard,20:13:59,Sebastes carnatus,1.0
547,Hard,20:14:05,Sebastes helvomaculatus,1.0
547,Hard,20:14:15,Unidentified Sebastomus sp.,1.0
547,Hard,20:14:33,Unidentified Sebastomus sp.,1.0
547,Hard,20:14:35,Sebastes mystinus or diaconus,1.0
547,Hard,20:14:36,Unidentified Sebastomus sp.,1.0
547,Hard,20:14:43,Sebastes mystinus or diaconus,1.0
547,Hard,20:14:43,Young of year (<10 cm Sebastes sp.),1.0
547,Hard,20:14:46,Sebastes carnatus,1.0
547,Hard,20:14:59,Sebastes carnatus,1.0
547,Hard,20:15:14,Sebastes mystinus or diaconus,1.0
547,Hard,20:15:30,Sebastes carnatus,1.0
547,Hard,20:15:38,Sebastes mystinus or diaconus,1.0
547,Hard,20:15:49,Sebastes carnatus,1.0
547,Hard,20:15:49,Sebastes mystinus or diaconus,2.0
547,Hard,20:16:53,Sebastes carnatus,1.0
547,Hard,20:16:58,Rhacochilus vacca,1.0
547,Hard,20:17:00,Sebastes serranoides or flavidus,3.0
547,Hard,20:17:03,Sebastes serranoides or flavidus,1.0
547,Hard,20:17:08,Sebastes mystinus or diaconus,2.0
547,Hard,20:17:09,Sebastes mystinus or diaconus,7.0
547,Hard,20:17:22,Sebastes serranoides or flavidus,2.0
547,Hard,20:17:24,Sebastes mystinus or diaconus,2.0
547,Hard,20:17:29,Sebastes carnatus,1.0
547,Hard,20:17:40,Sebastes mystinus or diaconus,1.0
547,Hard,20:17:52,Oxylebius pictus,1.0
547,Hard,20:18:00,Oxylebius pictus,1.0
547,Hard,20:18:06,Embiotoca lateralis,1.0
547,Hard,20:18:06,Oxylebius pictus,1.0
547,Hard,20:18:24,Sebastes mystinus or diaconus,3.0
547,Hard,20:19:45,Sebastes rosaceus,1.0
547,Hard,20:19:52,Sebastes mystinus or diaconus,2.0
547,Hard,20:19:54,Sebastes mystinus or diaconus,4.0
547,Hard,20:20:01,Sebastes nebulosus,1.0
547,Hard,20:20:02,Sebastes mystinus or diaconus,2.0
547,Hard,20:20:07,Sebastes mystinus or diaconus,2.0
547,Hard,20:20:10,Sebastes mystinus or diaconus,2.0
547,Hard,20:20:13,Sebastes mystinus or diaconus,1.0
547,Hard,20:20:16,Sebastes serranoides or flavidus,1.0
547,Hard,20:21:02,Sebastes mystinus or diaconus,1.58
547,Hard,20:21:03,Sebastes mystinus or diaconus,1.58
547,Hard,20:21:04,Sebastes mystinus or diaconus,1.58
547,Hard,20:21:05,Sebastes mystinus or diaconus,1.58
548,Soft,15:09:36,Unidentified Pleuronectidae,1.0
548,Soft,15:09:38,Unidentified schooling pelagic fish,1.0
548,Soft,15:09:43,Sebastes semicinctus,7.86
548,Soft,15:09:44,Sebastes semicinctus,7.86
548,Soft,15:09:44,Unidentified Agonidae,1.0
548,Soft,15:09:45,Sebastes semicinctus,7.86
548,Soft,15:09:46,Sebastes semicinctus,7.86
548,Soft,15:09:47,Sebastes semicinctus,7.86
548,Soft,15:09:48,Sebastes semicinctus,7.86
548,Soft,15:09:49,Sebastes semicinctus,7.86
548,Soft,15:09:49,Zaniolepis frenata,1.0
548,Soft,15:09:50,Sebastes semicinctus,7.86
548,Soft,15:09:51,Sebastes semicinctus,7.86
548,Soft,15:09:52,Sebastes semicinctus,7.86
548,Soft,15:09:53,Parophrys vetulus,1.0
548,Soft,15:09:53,Sebastes semicinctus,7.86
548,Soft,15:09:54,Sebastes semicinctus,7.86
548,Soft,15:09:55,Sebastes semicinctus,7.86
548,Soft,15:09:56,Sebastes semicinctus,7.86
548,Soft,15:09:57,Zaniolepis frenata,1.0
548,Soft,15:10:00,Zaniolepis frenata,1.0
548,Soft,15:10:22,Zaniolepis frenata,1.0
548,Soft,15:10:30,Sebastes semicinctus,3.25
548,Soft,15:10:31,Sebastes semicinctus,3.25
548,Soft,15:10:32,Sebastes semicinctus,3.25
548,Soft,15:10:33,Sebastes semicinctus,3.25
548,Soft,15:10:37,Sebastes elongatus,1.0
548,Soft,15:10:39,Sebastes elongatus,1.0
548,Soft,15:10:40,Sebastes elongatus,1.0
548,Soft,15:10:41,Zaniolepis frenata,1.0
548,Soft,15:10:43,Sebastes elongatus,1.0
548,Soft,15:10:45,Sebastes semicinctus,4.58
548,Soft,15:10:45,Unidentified Pleuronectidae,1.0
548,Soft,15:10:46,Sebastes semicinctus,4.58
548,Soft,15:10:47,Sebastes semicinctus,4.58
548,Soft,15:10:48,Sebastes semicinctus,4.58
548,Soft,15:10:49,Sebastes semicinctus,4.58
548,Soft,15:10:50,Sebastes semicinctus,4.58
548,Soft,15:10:51,Sebastes semicinctus,4.58
548,Soft,15:10:52,Sebastes semicinctus,4.58
548,Soft,15:10:53,Sebastes semicinctus,4.58
548,Soft,15:10:54,Sebastes semicinctus,4.58
548,Soft,15:10:55,Sebastes semicinctus,4.58
548,Soft,15:10:56,Sebastes semicinctus,4.58
548,Soft,15:11:08,Sebastes elongatus,1.0
548,Soft,15:11:09,Unidentified Agonidae,1.0
548,Soft,15:11:18,Sebastes elongatus,2.0
548,Soft,15:11:30,Zaniolepis frenata,1.0
548,Soft,15:11:33,Unidentified Pleuronectidae,1.0
548,Soft,15:11:35,Zaniolepis frenata,1.0
548,Soft,15:11:48,Unidentified Pleuronectidae,1.0
548,Soft,15:12:03,Zaniolepis frenata,1.0
548,Soft,15:12:11,Unidentified small benthic fish,1.0
548,Soft,15:12:20,Zaniolepis frenata,1.0
548,Soft,15:12:22,Sebastes elongatus,1.0
548,Soft,15:12:49,Sebastes semicinctus,9.0
548,Soft,15:12:53,Zaniolepis frenata,1.0
548,Soft,15:12:54,Zaniolepis frenata,1.0
548,Soft,15:13:17,Unidentified small benthic fish,1.0
548,Soft,15:13:36,Unidentified Pleuronectidae,1.0
549,Soft_Mixed,15:14:44,Sebastes chlorostictus,2.0
549,Soft_Mixed,15:14:50,Sebastes chlorostictus,1.0
549,Soft_Mixed,15:14:51,Sebastes chlorostictus,1.0
549,Soft_Mixed,15:14:57,Unidentified Sebastomus sp.,1.0
549,Soft_Mixed,15:15:00,Sebastes chlorostictus,1.0
549,Soft_Mixed,15:15:03,Ophiodon elongatus,1.0
549,Soft_Mixed,15:15:03,Unidentified Sebastomus sp.,2.0
550,Soft,15:15:18,Sebastes chlorostictus,1.0
550,Soft,15:15:24,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:15:25,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:15:29,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:15:31,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:15:32,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:15:33,Sebastes wilsoni,1.0
551,Soft_Mixed,15:15:35,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:15:36,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:15:38,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:15:47,Young of year (<10 cm Sebastes sp.),1.0
551,Soft_Mixed,15:15:51,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:15:53,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:15:54,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:15:55,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:16:01,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:16:05,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:16:06,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:16:08,Unidentified Sebastomus sp.,2.0
551,Soft_Mixed,15:16:10,Zalembius rosaceus,1.0
551,Soft_Mixed,15:16:11,Zalembius rosaceus,1.0
551,Soft_Mixed,15:16:15,Sebastes rosaceus,1.0
551,Soft_Mixed,15:16:19,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:16:31,Sebastes rosaceus,1.0
551,Soft_Mixed,15:16:38,Young of year (<10 cm Sebastes sp.),1.0
551,Soft_Mixed,15:16:40,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:16:42,Sebastes wilsoni,1.0
551,Soft_Mixed,15:16:43,Sebastes rosaceus,1.0
551,Soft_Mixed,15:16:48,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:49,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:50,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:51,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:52,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:53,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:54,Sebastes wilsoni,1.86
551,Soft_Mixed,15:16:56,Sebastes chlorostictus,1.0
551,Soft_Mixed,15:16:56,Sebastes rosaceus,1.0
551,Soft_Mixed,15:17:00,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:17:04,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:17:13,Unidentified Sebastomus sp.,1.0
551,Soft_Mixed,15:17:18,Unidentified Sebastomus sp.,1.0
552,Hard,15:17:37,Unidentified Sebastomus sp.,1.0
552,Hard,15:17:43,Sebastes wilsoni,1.0
552,Hard,15:17:44,Sebastes rosaceus,1.0
552,Hard,15:17:44,Sebastes wilsoni,1.0
552,Hard,15:17:45,Sebastes rosaceus,1.0
552,Hard,15:17:45,Unidentified Sebastomus sp.,1.0
552,Hard,15:17:46,Unidentified Sebastomus sp.,1.0
552,Hard,15:17:49,Sebastes rosaceus,1.0
552,Hard,15:17:49,Sebastes wilsoni,1.0
552,Hard,15:17:52,Ophiodon elongatus,1.0
552,Hard,15:17:58,Unidentified Sebastes sp.,1.0
552,Hard,15:18:04,Sebastes wilsoni,4.0
552,Hard,15:18:08,Sebastes hopkinsi or entomelas,2.0
552,Hard,15:18:09,Sebastes constellatus,1.0
552,Hard,15:18:15,Sebastes wilsoni,2.38
552,Hard,15:18:16,Sebastes wilsoni,2.38
552,Hard,15:18:17,Sebastes wilsoni,2.38
552,Hard,15:18:18,Sebastes wilsoni,2.38
552,Hard,15:18:19,Sebastes wilsoni,2.38
552,Hard,15:18:20,Sebastes wilsoni,2.38
552,Hard,15:18:29,Sebastes wilsoni,2.38
552,Hard,15:18:30,Sebastes wilsoni,2.38
552,Hard,15:18:31,Sebastes wilsoni,2.38
552,Hard,15:18:32,Sebastes wilsoni,2.38
552,Hard,15:18:33,Sebastes wilsoni,2.38
552,Hard,15:18:33,Unidentified Sebastomus sp.,1.0
552,Hard,15:18:34,Sebastes chlorostictus,1.0
552,Hard,15:18:34,Sebastes wilsoni,2.38
552,Hard,15:18:35,Sebastes wilsoni,2.38
552,Hard,15:18:39,Unidentified Sebastomus sp.,1.0
552,Hard,15:18:44,Unidentified Sebastomus sp.,1.0
552,Hard,15:18:50,Unidentified Sebastomus sp.,1.0
553,Soft,15:19:42,Sebastes rosaceus,1.0
553,Soft,15:19:45,Sebastes rosaceus,1.0
553,Soft,15:19:49,Sebastes rosaceus,2.0
553,Soft,15:19:50,Sebastes pinniger,1.0
553,Soft,15:19:56,Sebastes rosaceus,1.0
553,Soft,15:20:02,Ophiodon elongatus,1.0
553,Soft,15:20:04,Raja stellulata,1.0
554,Hard,15:20:11,Ophiodon elongatus,1.0
554,Hard,15:20:12,Sebastes miniatus,1.0
554,Hard,15:20:14,Sebastes rosaceus,1.0
554,Hard,15:20:18,Sebastes constellatus,1.0
554,Hard,15:20:18,Sebastes rosaceus,1.0
554,Hard,15:20:21,Sebastes chlorostictus,1.0
554,Hard,15:20:22,Sebastes rosaceus,1.0
554,Hard,15:20:26,Unidentified Sebastes sp.,1.0
554,Hard,15:20:32,Sebastes rosaceus,1.0
554,Hard,15:20:33,Ophiodon elongatus,1.0
554,Hard,15:20:34,Sebastes rosaceus,1.0
555,Soft_Mixed,15:20:43,Sebastes rosaceus,1.0
555,Soft_Mixed,15:20:44,Unidentified Sebastomus sp.,1.0
556,Hard,15:20:50,Sebastes rosaceus,1.0
556,Hard,15:20:55,Sebastes constellatus,1.0
556,Hard,15:21:00,Sebastes constellatus,1.0
556,Hard,15:21:01,Sebastes rosaceus,1.0
556,Hard,15:21:17,Sebastes rosaceus,1.0
556,Hard,15:21:18,Unidentified Sebastomus sp.,1.0
556,Hard,15:21:19,Sebastes rosaceus,1.0
556,Hard,15:21:40,Unidentified Sebastomus sp.,1.0
556,Hard,15:21:50,Sebastes constellatus,1.0
556,Hard,15:21:51,Sebastes miniatus,1.0
556,Hard,15:21:53,Sebastes constellatus,1.0
