,X,Year,Region,MPA_Group,Type,Designation,Line,Max_area,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone,Actiniaria,Asteroidea,Coral,Echinoidea,Holothuroidea,Malacostraca,Pennatulacea,Porifera,CA.hydrocoral.density,CA.sea.cucumber.density,Urticina.piscivora.density,Tethya.aurantia.density,Mediaster.density,Mesocentrotus.density,Pycnopodia.density,White.sea.pen.density,Actiniaria.density,Asteroidea.density,Coral.density,Echinoidea.density,Holothuroidea.density,Malacostraca.density,Pennatulacea.density,Porifera.density
1591,1591,2014,South,South La Jolla,Reference,Reference,30,486.504408,0,0,0,2,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,33,0,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,22,886,9,76,0,7,7,0,0.156216467,0,0,0.036998637,0,0,0,0,0.045220556,1.821155133,0.018499319,0.156216467,0,0.014388359,0.014388359
1592,1592,2014,South,South La Jolla,Reference,Reference,320,473.43,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,2,0,0,0,0,0,0,0,0,0,0,171,0,0,0,58,0,3,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,46,456,0,3,0,66,30,0,0.004224489,0,0.004224489,0.006336734,0,0,0,0,0.097163255,0.963183575,0,0.006336734,0,0.139408149,0.06336734
1593,1593,2014,South,South La Jolla,Reference,Reference,40,391.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350.4,0,0,0,0,2,288,6350.4,21,0,4,7,0,0.053643957,0,0,0.002554474,0,0,0,0,0.005108948,0.735688559,16.22193272,0.053643957,0,0.010217897,0.017881319
1594,1594,2014,South,South La Jolla,Reference,Reference,440,604.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,34.8,0,0,0,0,0,0,0,0,0,789.9,29.2,0,0,0,0,0,0,0,0,0,0,40,0,0,0,67,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,1388.5,0,0,0,0,14,898.9,1388.5,8,0,11,130,0,0.013232327,0,0.048297992,0.018194449,0,0,0.003308082,0,0.023156572,1.486817295,2.296635681,0.013232327,0,0.018194449,0.215025307
1595,1595,2014,South,South La Jolla,Reference,Reference,460,442.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,540.9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,20,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1048.7,0,0,0,0,1,603.9,1048.7,80,0,7,1,0,0.18084409,0,0,0.002260551,0,0,0,0,0.002260551,1.365146823,2.370639962,0.18084409,0,0.015823858,0.002260551
1596,1596,2014,South,South La Jolla,Reference,Reference,610,443.77,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,357,30,0,0,0,0,0,0,0,0,0,0,94,0,0,0,36,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,19,0,0,0,0,3,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,1756.6,0,0,0,0,7,489,1756.6,3,0,92,79,0,0.006760259,0,0.067602587,0,0,0,0,0,0.015773937,1.101922167,3.958356806,0.006760259,0,0.2073146,0.178020146
1597,1597,2014,South,South La Jolla,Reference,Reference,640,632.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,18,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,1,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1653.8,0,0,0,0,7,932,1653.8,30,0,32,14,0,0.047409842,0,0,0.004740984,0,0,0.034767218,0,0.011062297,1.472865767,2.613546572,0.047409842,0,0.050570498,0.022124593
1598,1598,2014,South,South La Jolla,Reference,Reference,890,404.01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,15,0,1,0,0,4,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,534.8,0,0,0,0,7,490,534.8,35,0,58,3,0,0.086631519,0,0,0.002475186,0,0,0.027227049,0,0.017326304,1.212841266,1.323729611,0.086631519,0,0.143560803,0.007425559
1599,1599,2014,South,South La Jolla,Reference,Reference,900,433.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,237,5,0,0,0,0,0,0,0,0,0,0,79,0,0,0,22,0,3,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,5188,0,0,0,0,3,338,5188,12,0,66,27,0,0.027698273,0,0.011540947,0.006924568,0,0,0.069245684,0,0.006924568,0.780168036,11.9748869,0.027698273,0,0.152340504,0.062321115
1600,1600,2014,South,South La Jolla,SMR/SMCA,MPA,1270,666.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3093.6,0,0,0,0,2,446,3093.6,15,0,7,21,0,0.022503938,0,0,0,0,0,0,0,0.003000525,0.669117095,4.641212212,0.022503938,0,0.010501838,0.031505513
1601,1601,2014,South,South La Jolla,SMR/SMCA,MPA,1310,498.13,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,181,19,0,0,0,0,0,0,0,0,0,0,20,0,0,0,46,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3665.2,0,0,0,0,28,253,3665.2,6,0,57,23,0,0.012045048,0,0.038142654,0,0,0,0,0,0.056210226,0.507899544,7.357918616,0.012045048,0,0.114427961,0.046172686
1602,1602,2014,South,South La Jolla,SMR/SMCA,MPA,1690,417.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,388,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4704.2,0,0,0,0,2,444,4704.2,11,0,4,6,0,0.026368779,0,0,0,0,0,0.004794324,0,0.004794324,1.064339822,11.27672835,0.026368779,0,0.009588647,0.014382971
1603,1603,2014,South,South La Jolla,SMR/SMCA,MPA,1730,444.86,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,437.1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,541.1,0,0,0,0,8,502.1,541.1,12,0,5,1,0,0.026974779,0,0,0.004495796,0,0,0.011239491,0,0.017983186,1.128669694,1.216337724,0.026974779,0,0.011239491,0.002247898
1604,1604,2014,South,South La Jolla,SMR/SMCA,MPA,2150,310.29,0,0,0,0,0,0,0,0,0,0,1,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,328,0,0,0,0,0,0,23,0,0,0,0,57,0,0,0,44,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,12,0,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3823.1,0,0,0,0,5,442,3823.1,9,1,51,22,0,0.029005124,0,0,0,0,0,0,0,0.016113958,1.424473879,12.3210545,0.029005124,0.003222792,0.164362371,0.070901415
1605,1605,2014,South,South La Jolla,SMR/SMCA,MPA,2350,547.95,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,329.7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,441.9,0,0,0,0,4,361.7,442.9,5,0,8,0,0,0.00912492,0,0,0,0,0,0,0,0.007299936,0.660096724,0.808285428,0.00912492,0,0.014599872,0
1606,1606,2014,South,South La Jolla,SMR/SMCA,MPA,430,359.55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,2,0,0,0,0,10,0,0,1,8,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1026.6,0,0,0,0,20,27,1026.6,0,0,2,15,0,0,0,0.033375052,0.011125017,0,0,0,0,0.055625087,0.075093867,2.855235711,0,0,0.005562509,0.041718815
1607,1607,2014,South,South La Jolla,SMR/SMCA,MPA,470,206.5384745,0,0,0,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,26,0,3,0,0,0,0,0.014525139,0,0,0.014525139,0,0,0,0,0.275977636,0.125884536,0,0.014525139,0,0,0
1608,1608,2014,South,South La Jolla,SMR/SMCA,MPA,850,572.06,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,22,0,17,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,27,412,1,0,0,15,0,0,0,0,0,0.029717163,0,0,0.012236479,0,0.047197846,0.720204174,0.001748068,0,0,0.026221026,0
1609,1609,2014,South,South La Jolla,SMR/SMCA,MPA,890,491.22,0,0,0,52,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,2,0,0,0,0,0,18,0,0,0,0,61,0,0,0,81,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,238,0,7,0,18,12,0,0.014250234,0,0.004071495,0.010178739,0,0,0,0,0.120109116,0.48450796,0,0.014250234,0,0.036643459,0.024428973
1610,1610,2005,Channel Islands,South Point,Reference,Reference,100,957.86,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,17,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,63,3,17,0,0,0,3,0,0,0,0.001043994,0,0.017747896,0.004175976,0,0.006263963,0.065771616,0.003131982,0.017747896,0,0,0,0.003131982
1611,1611,2005,Channel Islands,South Point,Reference,Reference,1190,1057.04,0,0,0,40,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,0,255,0,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,300,17,0,14,0,121,83,0,0.006622266,0,0,0.241239688,0,0,0.097441913,0,0.283811398,0.016082646,0,0.013244532,0,0.114470597,0.078521153
1612,1612,2005,Channel Islands,South Point,Reference,Reference,120,845.45,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,7,28,0,0,0,5,0,0,0.001182802,0,0.001182802,0.033118458,0.001182802,0,0.001182802,0.054408895,0.008279614,0.033118458,0,0,0,0.00591401
1613,1613,2005,Channel Islands,South Point,Reference,Reference,1270,1540.51,0,0,0,96,79.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7,0,0,0,0,0,0,182.1,7,0,1,0,105.7,19,0,0.000649136,0,0,0.001298271,0,0.001298271,0.054981792,0,0.118207607,0.00454395,0,0.000649136,0,0.068613641,0.012333578
1614,1614,2005,Channel Islands,South Point,Reference,Reference,1300,1452.65,0,0,0,3,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,176,0,0,0,0,0,0,0,34,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,51.2,0,0,0,0,0,0,0,1,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,194,12,0,11,0,80,108.2,0,0.003441985,0,0.001376794,0.121157884,0,0,0.031666265,0,0.133549031,0.008260765,0,0.007572368,0,0.055071765,0.074484563
1615,1615,2005,Channel Islands,South Point,Reference,Reference,170,1055.73,0,0,0,50,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,40,1,0,0,17,0,0.000947212,0,0.006630483,0.001894424,0.037888475,0,0,0,0.067252044,0,0.037888475,0.000947212,0,0,0.016102602
1616,1616,2005,Channel Islands,South Point,Reference,Reference,260,996.39,0,0,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,2,49,1,0,0,2,0,0.001003623,0,0,0,0.049177531,0,0,0.003010869,0.018065215,0.002007246,0.049177531,0.001003623,0,0,0.002007246
1617,1617,2005,Channel Islands,South Point,Reference,Reference,290,1101.25,0,0,0,17,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,1,14,1,0,0,3,0,0.000908059,0,0,0,0.012712826,0.008172531,0,0.001816118,0.030874007,0.000908059,0.012712826,0.000908059,0,0,0.002724177
