Habitat_patch,Habitat_Type,TC,SpeciesName,Count
861,Hard,19:36:19,Peltodoris nobilis /syn./ Anisodoris nobilis,1.0
862,Hard_Mixed,19:44:49,Patiria miniata,1.0
862,Hard_Mixed,19:44:50,Urticina piscivora,1.0
862,Hard_Mixed,19:44:51,Patiria miniata,1.0
863,Hard,19:44:53,Urticina piscivora,2.0
863,Hard,19:45:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:45:09,Patiria miniata,1.0
863,Hard,19:45:09,Unidentified Henricia sp.,1.0
863,Hard,19:45:10,Patiria miniata,1.0
863,Hard,19:45:10,Unidentified Henricia sp.,1.0
863,Hard,19:45:11,Patiria miniata,1.0
863,Hard,19:45:11,Unidentified Henricia sp.,1.0
863,Hard,19:45:11,Urticina piscivora,3.0
863,Hard,19:45:13,Patiria miniata,1.0
863,Hard,19:45:14,Patiria miniata,3.0
863,Hard,19:45:15,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:45:16,Stylaster californicus,6.0
863,Hard,19:45:17,Stylaster californicus,1.0
863,Hard,19:45:18,Patiria miniata,1.0
863,Hard,19:45:18,Stylaster californicus,4.0
863,Hard,19:45:20,Patiria miniata,3.0
863,Hard,19:45:22,Patiria miniata,3.0
863,Hard,19:45:22,Stylaster californicus,2.0
863,Hard,19:45:22,Urticina piscivora,1.0
863,Hard,19:45:24,Patiria miniata,5.0
863,Hard,19:45:24,Stylaster californicus,2.0
863,Hard,19:45:25,Stylaster californicus,9.0
863,Hard,19:45:26,Patiria miniata,3.0
863,Hard,19:45:27,Stylaster californicus,3.0
863,Hard,19:45:30,Patiria miniata,1.0
863,Hard,19:45:31,Patiria miniata,1.0
863,Hard,19:45:32,Patiria miniata,1.0
863,Hard,19:45:33,Patiria miniata,1.0
863,Hard,19:45:35,Patiria miniata,1.0
863,Hard,19:45:37,Patiria miniata,1.0
863,Hard,19:45:38,Apostichopus californicus /syn./ Parastichopus californicus,2.0
863,Hard,19:45:39,Patiria miniata,2.0
863,Hard,19:45:40,Stylaster californicus,1.0
863,Hard,19:45:41,Patiria miniata,5.0
863,Hard,19:45:42,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:45:42,Patiria miniata,1.0
863,Hard,19:45:42,Urticina piscivora,1.0
863,Hard,19:45:43,Stylaster californicus,1.0
863,Hard,19:45:44,Dermasterias imbricata,1.0
863,Hard,19:45:44,Stylaster californicus,6.0
863,Hard,19:45:45,Patiria miniata,4.0
863,Hard,19:45:45,Stylaster californicus,3.0
863,Hard,19:45:48,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:45:49,Stylaster californicus,4.0
863,Hard,19:45:51,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:45:51,Stylaster californicus,3.0
863,Hard,19:45:52,Patiria miniata,1.0
863,Hard,19:45:52,Urticina piscivora,1.0
863,Hard,19:45:53,Patiria miniata,4.0
863,Hard,19:45:54,Urticina piscivora,1.0
863,Hard,19:45:55,Psolus chitonoides,1.0
863,Hard,19:45:55,Stylaster californicus,3.5
863,Hard,19:45:56,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:45:56,Patiria miniata,1.0
863,Hard,19:45:56,Stylaster californicus,3.5
863,Hard,19:45:57,Stylaster californicus,3.5
863,Hard,19:45:58,Patiria miniata,1.0
863,Hard,19:45:58,Stylaster californicus,3.5
863,Hard,19:45:58,Urticina piscivora,1.0
863,Hard,19:46:01,Urticina piscivora,1.0
863,Hard,19:46:04,Patiria miniata,1.0
863,Hard,19:46:04,Stylaster californicus,1.0
863,Hard,19:46:05,Stylaster californicus,3.62
863,Hard,19:46:06,Patiria miniata,1.0
863,Hard,19:46:06,Stylaster californicus,3.62
863,Hard,19:46:07,Patiria miniata,1.0
863,Hard,19:46:07,Stylaster californicus,3.62
863,Hard,19:46:08,Stylaster californicus,3.62
863,Hard,19:46:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:46:09,Patiria miniata,1.0
863,Hard,19:46:09,Stylaster californicus,3.62
863,Hard,19:46:09,Unidentified Henricia sp.,1.0
863,Hard,19:46:10,Stylaster californicus,3.62
863,Hard,19:46:11,Stylaster californicus,3.62
863,Hard,19:46:12,Patiria miniata,3.0
863,Hard,19:46:12,Stylaster californicus,3.62
863,Hard,19:46:13,Stylaster californicus,3.62
863,Hard,19:46:14,Stylaster californicus,3.62
863,Hard,19:46:15,Stylaster californicus,3.62
863,Hard,19:46:15,Urticina piscivora,1.0
863,Hard,19:46:16,Stylaster californicus,3.62
863,Hard,19:46:17,Stylaster californicus,3.62
863,Hard,19:46:19,Patiria miniata,1.0
863,Hard,19:46:22,Unidentified Henricia sp.,1.0
863,Hard,19:46:26,Mediaster aequalis,1.0
863,Hard,19:46:27,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:46:30,Orthasterias koehleri,1.0
863,Hard,19:46:34,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:46:35,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:46:36,Patiria miniata,1.0
863,Hard,19:46:37,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:46:40,Patiria miniata,1.0
863,Hard,19:46:41,Patiria miniata,4.0
863,Hard,19:46:42,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:46:42,Unidentified Buccinidae,1.0
863,Hard,19:46:44,Stylaster californicus,1.0
863,Hard,19:46:47,Patiria miniata,3.0
863,Hard,19:46:52,Patiria miniata,1.0
863,Hard,19:46:56,Patiria miniata,1.0
863,Hard,19:46:59,Patiria miniata,1.0
863,Hard,19:47:02,Apostichopus californicus /syn./ Parastichopus californicus,3.0
863,Hard,19:47:06,Patiria miniata,4.0
863,Hard,19:47:06,Stylaster californicus,2.0
863,Hard,19:47:08,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:47:08,Patiria miniata,1.0
863,Hard,19:47:09,Patiria miniata,1.0
863,Hard,19:47:10,Patiria miniata,3.0
863,Hard,19:47:11,Stylaster californicus,1.0
863,Hard,19:47:12,Unidentified Porifera (lobed),1.0
863,Hard,19:47:13,Stylaster californicus,1.0
863,Hard,19:47:15,Patiria miniata,1.0
863,Hard,19:47:17,Unidentified Henricia sp.,1.0
863,Hard,19:47:19,Stylaster californicus,1.0
863,Hard,19:47:19,Unidentified Henricia sp.,1.0
863,Hard,19:47:20,Patiria miniata,4.0
863,Hard,19:47:21,Stylaster californicus,3.0
863,Hard,19:47:24,Orthasterias koehleri,1.0
863,Hard,19:47:27,Stylaster californicus,2.0
863,Hard,19:47:29,Patiria miniata,1.0
863,Hard,19:47:30,Stylaster californicus,4.0
863,Hard,19:47:32,Patiria miniata,2.0
863,Hard,19:47:34,Stylaster californicus,4.0
863,Hard,19:47:35,Patiria miniata,1.0
863,Hard,19:47:37,Patiria miniata,1.0
863,Hard,19:47:37,Stylaster californicus,3.0
863,Hard,19:47:40,Patiria miniata,1.0
863,Hard,19:47:41,Patiria miniata,1.0
863,Hard,19:47:42,Stylaster californicus,3.0
863,Hard,19:47:42,Urticina piscivora,1.0
863,Hard,19:47:44,Stylaster californicus,1.0
863,Hard,19:47:45,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:47:45,Stylaster californicus,4.0
863,Hard,19:47:50,Patiria miniata,1.0
863,Hard,19:47:50,Stylaster californicus,5.0
863,Hard,19:47:52,Patiria miniata,1.0
863,Hard,19:47:52,Stylaster californicus,1.0
863,Hard,19:47:53,Stylaster californicus,1.0
863,Hard,19:47:55,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:47:55,Patiria miniata,2.0
863,Hard,19:47:56,Stylaster californicus,2.0
863,Hard,19:47:57,Patiria miniata,5.0
863,Hard,19:47:58,Stylaster californicus,5.0
863,Hard,19:47:59,Patiria miniata,1.0
863,Hard,19:48:00,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:48:01,Patiria miniata,4.0
863,Hard,19:48:02,Stylaster californicus,1.0
863,Hard,19:48:04,Patiria miniata,1.0
863,Hard,19:48:04,Stylaster californicus,6.0
863,Hard,19:48:05,Stylaster californicus,1.0
863,Hard,19:48:06,Patiria miniata,1.0
863,Hard,19:48:07,Stylaster californicus,5.0
863,Hard,19:48:14,Stylaster californicus,2.0
863,Hard,19:48:15,Patiria miniata,4.0
863,Hard,19:48:18,Stylaster californicus,1.0
863,Hard,19:48:21,Stylaster californicus,2.0
863,Hard,19:48:22,Patiria miniata,2.0
863,Hard,19:48:23,Pisaster giganteus,1.0
863,Hard,19:48:24,Stylaster californicus,1.0
863,Hard,19:48:25,Patiria miniata,1.0
863,Hard,19:48:25,Stylaster californicus,3.0
863,Hard,19:48:27,Patiria miniata,3.0
863,Hard,19:48:27,Stylaster californicus,10.0
863,Hard,19:48:36,Stylaster californicus,1.68
863,Hard,19:48:37,Patiria miniata,2.0
863,Hard,19:48:37,Stylaster californicus,1.68
863,Hard,19:48:38,Stylaster californicus,1.68
863,Hard,19:48:39,Dermasterias imbricata,1.0
863,Hard,19:48:39,Stylaster californicus,1.68
863,Hard,19:48:40,Patiria miniata,1.0
863,Hard,19:48:40,Stylaster californicus,1.68
863,Hard,19:48:41,Stylaster californicus,1.68
863,Hard,19:48:42,Stylaster californicus,1.68
863,Hard,19:48:43,Patiria miniata,2.0
863,Hard,19:48:43,Stylaster californicus,1.68
863,Hard,19:48:44,Stylaster californicus,1.68
863,Hard,19:48:45,Patiria miniata,1.0
863,Hard,19:48:45,Stylaster californicus,1.68
863,Hard,19:48:46,Stylaster californicus,1.68
863,Hard,19:48:47,Stylaster californicus,1.68
863,Hard,19:48:48,Stylaster californicus,1.68
863,Hard,19:48:49,Stylaster californicus,1.68
863,Hard,19:48:50,Orthasterias koehleri,1.0
863,Hard,19:48:50,Stylaster californicus,1.68
863,Hard,19:48:51,Patiria miniata,1.0
863,Hard,19:48:51,Stylaster californicus,1.68
863,Hard,19:48:52,Patiria miniata,1.0
863,Hard,19:48:52,Stylaster californicus,1.68
863,Hard,19:48:53,Stylaster californicus,1.68
863,Hard,19:48:54,Patiria miniata,1.0
863,Hard,19:48:54,Stylaster californicus,1.68
863,Hard,19:48:55,Stylaster californicus,1.68
863,Hard,19:48:56,Patiria miniata,1.0
863,Hard,19:48:56,Stylaster californicus,1.68
863,Hard,19:48:57,Stylaster californicus,1.68
863,Hard,19:48:58,Stylaster californicus,1.68
863,Hard,19:48:59,Stylaster californicus,1.68
863,Hard,19:49:00,Stylaster californicus,1.68
863,Hard,19:49:01,Stylaster californicus,1.68
863,Hard,19:49:02,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:49:02,Stylaster californicus,1.68
863,Hard,19:49:03,Patiria miniata,2.0
863,Hard,19:49:03,Stylaster californicus,1.68
863,Hard,19:49:04,Stylaster californicus,1.68
863,Hard,19:49:05,Patiria miniata,3.0
863,Hard,19:49:05,Stylaster californicus,1.68
863,Hard,19:49:06,Stylaster californicus,1.68
863,Hard,19:49:07,Patiria miniata,1.0
863,Hard,19:49:07,Stylaster californicus,1.68
863,Hard,19:49:08,Stylaster californicus,1.68
863,Hard,19:49:09,Patiria miniata,2.0
863,Hard,19:49:09,Stylaster californicus,1.68
863,Hard,19:49:10,Stylaster californicus,1.68
863,Hard,19:49:11,Stylaster californicus,1.68
863,Hard,19:49:12,Dermasterias imbricata,1.0
863,Hard,19:49:12,Patiria miniata,1.0
863,Hard,19:49:12,Stylaster californicus,1.68
863,Hard,19:49:13,Stylaster californicus,1.68
863,Hard,19:49:14,Patiria miniata,1.0
863,Hard,19:49:14,Stylaster californicus,1.68
863,Hard,19:49:15,Stylaster californicus,1.68
863,Hard,19:49:16,Stylaster californicus,1.68
863,Hard,19:49:17,Stylaster californicus,1.68
863,Hard,19:49:18,Stylaster californicus,1.68
863,Hard,19:49:19,Dermasterias imbricata,1.0
863,Hard,19:49:19,Stylaster californicus,1.68
863,Hard,19:49:20,Stylaster californicus,1.68
863,Hard,19:49:21,Patiria miniata,3.0
863,Hard,19:49:21,Stylaster californicus,1.68
863,Hard,19:49:22,Stylaster californicus,1.68
863,Hard,19:49:23,Patiria miniata,4.0
863,Hard,19:49:23,Stylaster californicus,1.68
863,Hard,19:49:24,Stylaster californicus,1.68
863,Hard,19:49:25,Stylaster californicus,1.68
863,Hard,19:49:26,Stylaster californicus,1.68
863,Hard,19:49:27,Stylaster californicus,1.68
863,Hard,19:49:28,Stylaster californicus,1.68
863,Hard,19:49:29,Stylaster californicus,1.68
863,Hard,19:49:30,Stylaster californicus,1.68
863,Hard,19:49:31,Patiria miniata,1.0
863,Hard,19:49:31,Stylaster californicus,1.68
863,Hard,19:49:32,Stylaster californicus,1.68
863,Hard,19:49:33,Stylaster californicus,1.68
863,Hard,19:49:34,Stylaster californicus,1.68
863,Hard,19:49:35,Stylaster californicus,1.68
863,Hard,19:49:36,Stylaster californicus,1.68
863,Hard,19:49:37,Stylaster californicus,1.68
863,Hard,19:49:38,Patiria miniata,2.0
863,Hard,19:49:38,Stylaster californicus,1.68
863,Hard,19:49:39,Stylaster californicus,1.68
863,Hard,19:49:40,Stylaster californicus,1.68
863,Hard,19:49:41,Stylaster californicus,1.68
863,Hard,19:49:42,Stylaster californicus,1.68
863,Hard,19:49:43,Stylaster californicus,1.68
863,Hard,19:49:44,Stylaster californicus,1.68
863,Hard,19:49:45,Stylaster californicus,1.68
863,Hard,19:49:46,Patiria miniata,1.0
863,Hard,19:49:46,Stylaster californicus,1.68
863,Hard,19:49:47,Stylaster californicus,1.68
863,Hard,19:49:48,Stylaster californicus,1.68
863,Hard,19:49:49,Stylaster californicus,1.68
863,Hard,19:49:50,Stylaster californicus,1.68
863,Hard,19:49:51,Dermasterias imbricata,1.0
863,Hard,19:49:51,Stylaster californicus,1.68
863,Hard,19:50:01,Stylaster californicus,2.0
863,Hard,19:50:02,Patiria miniata,1.0
863,Hard,19:50:05,Stylaster californicus,3.0
863,Hard,19:50:07,Stylaster californicus,4.0
863,Hard,19:50:08,Dermasterias imbricata,1.0
863,Hard,19:50:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:50:09,Patiria miniata,1.0
863,Hard,19:50:10,Patiria miniata,2.0
863,Hard,19:50:10,Stylaster californicus,7.0
863,Hard,19:50:11,Patiria miniata,1.0
863,Hard,19:50:12,Stylaster californicus,2.0
863,Hard,19:50:13,Patiria miniata,1.0
863,Hard,19:50:13,Stylaster californicus,2.0
863,Hard,19:50:14,Stylaster californicus,2.0
863,Hard,19:50:15,Stylaster californicus,2.0
863,Hard,19:50:16,Patiria miniata,1.0
863,Hard,19:50:16,Stylaster californicus,2.0
863,Hard,19:50:17,Stylaster californicus,2.0
863,Hard,19:50:18,Stylaster californicus,2.0
863,Hard,19:50:19,Stylaster californicus,2.0
863,Hard,19:50:20,Stylaster californicus,2.0
863,Hard,19:50:21,Stylaster californicus,2.0
863,Hard,19:50:22,Stylaster californicus,2.0
863,Hard,19:50:23,Stylaster californicus,2.0
863,Hard,19:50:24,Stylaster californicus,2.0
863,Hard,19:50:25,Stylaster californicus,2.0
863,Hard,19:50:27,Tethya aurantia,1.0
863,Hard,19:50:30,Stylaster californicus,2.0
863,Hard,19:50:30,Unidentified Henricia sp.,1.0
863,Hard,19:50:32,Stylaster californicus,3.0
863,Hard,19:50:33,Urticina piscivora,1.0
863,Hard,19:50:34,Stylaster californicus,2.14
863,Hard,19:50:35,Stylaster californicus,2.14
863,Hard,19:50:36,Stylaster californicus,2.14
863,Hard,19:50:37,Stylaster californicus,2.14
863,Hard,19:50:38,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:50:38,Stylaster californicus,2.14
863,Hard,19:50:39,Stylaster californicus,2.14
863,Hard,19:50:40,Stylaster californicus,2.14
863,Hard,19:50:41,Stylaster californicus,2.14
863,Hard,19:50:42,Stylaster californicus,2.14
863,Hard,19:50:43,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:50:43,Stylaster californicus,2.14
863,Hard,19:50:44,Stylaster californicus,2.14
863,Hard,19:50:45,Stylaster californicus,2.14
863,Hard,19:50:46,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:50:46,Stylaster californicus,2.14
863,Hard,19:50:47,Stylaster californicus,2.14
863,Hard,19:50:48,Stylaster californicus,2.14
863,Hard,19:50:49,Patiria miniata,2.0
863,Hard,19:50:49,Stylaster californicus,2.14
863,Hard,19:50:50,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:50:50,Stylaster californicus,2.14
863,Hard,19:50:51,Stylaster californicus,2.14
863,Hard,19:50:52,Stylaster californicus,2.14
863,Hard,19:50:52,Unidentified Henricia sp.,1.0
863,Hard,19:50:53,Stylaster californicus,2.14
863,Hard,19:50:54,Stylaster californicus,2.14
863,Hard,19:50:55,Stylaster californicus,2.14
863,Hard,19:50:56,Patiria miniata,1.0
863,Hard,19:50:56,Stylaster californicus,2.14
863,Hard,19:50:56,Tethya aurantia,1.0
863,Hard,19:50:57,Stylaster californicus,2.14
863,Hard,19:50:58,Stylaster californicus,2.14
863,Hard,19:50:59,Stylaster californicus,2.14
863,Hard,19:51:00,Stylaster californicus,2.14
863,Hard,19:51:01,Patiria miniata,1.0
863,Hard,19:51:01,Stylaster californicus,2.14
863,Hard,19:51:02,Stylaster californicus,2.14
863,Hard,19:51:03,Stylaster californicus,2.14
863,Hard,19:51:04,Stylaster californicus,2.14
863,Hard,19:51:05,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:51:05,Stylaster californicus,2.14
863,Hard,19:51:06,Stylaster californicus,2.14
863,Hard,19:51:07,Stylaster californicus,2.14
863,Hard,19:51:08,Stylaster californicus,2.14
863,Hard,19:51:09,Stylaster californicus,2.14
863,Hard,19:51:10,Stylaster californicus,2.14
863,Hard,19:51:11,Stylaster californicus,2.14
863,Hard,19:51:12,Stylaster californicus,2.14
863,Hard,19:51:13,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:51:13,Patiria miniata,2.0
863,Hard,19:51:13,Stylaster californicus,2.14
863,Hard,19:51:14,Stylaster californicus,2.14
863,Hard,19:51:15,Stylaster californicus,2.14
863,Hard,19:51:16,Stylaster californicus,2.14
863,Hard,19:51:17,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:51:17,Patiria miniata,1.0
863,Hard,19:51:17,Stylaster californicus,2.14
863,Hard,19:51:18,Stylaster californicus,2.14
863,Hard,19:51:19,Stylaster californicus,2.14
863,Hard,19:51:20,Stylaster californicus,2.14
863,Hard,19:51:21,Stylaster californicus,2.14
863,Hard,19:51:22,Stylaster californicus,2.14
863,Hard,19:51:23,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:51:23,Stylaster californicus,2.14
863,Hard,19:51:24,Stylaster californicus,2.14
863,Hard,19:51:25,Stylaster californicus,2.14
863,Hard,19:51:26,Stylaster californicus,2.14
863,Hard,19:51:27,Stylaster californicus,2.14
863,Hard,19:51:28,Patiria miniata,1.0
863,Hard,19:51:28,Stylaster californicus,2.14
863,Hard,19:51:29,Stylaster californicus,2.14
863,Hard,19:51:30,Stylaster californicus,2.14
863,Hard,19:51:31,Stylaster californicus,2.14
863,Hard,19:51:32,Stylaster californicus,2.14
863,Hard,19:51:33,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:51:33,Stylaster californicus,2.14
863,Hard,19:51:34,Stylaster californicus,2.14
863,Hard,19:51:35,Stylaster californicus,2.14
863,Hard,19:51:36,Stylaster californicus,2.14
863,Hard,19:51:37,Stylaster californicus,2.14
863,Hard,19:51:38,Stylaster californicus,2.14
863,Hard,19:51:39,Stylaster californicus,2.14
863,Hard,19:51:40,Stylaster californicus,2.14
863,Hard,19:51:41,Stylaster californicus,2.14
863,Hard,19:51:42,Stylaster californicus,2.14
863,Hard,19:51:42,Unidentified Henricia sp.,1.0
863,Hard,19:51:43,Stylaster californicus,2.14
863,Hard,19:51:44,Stylaster californicus,2.14
863,Hard,19:51:45,Patiria miniata,1.0
863,Hard,19:51:45,Stylaster californicus,2.14
863,Hard,19:51:46,Stylaster californicus,2.14
863,Hard,19:51:47,Stylaster californicus,2.14
863,Hard,19:52:29,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,2.0
863,Hard,19:52:29,Patiria miniata,2.0
863,Hard,19:53:16,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:53:17,Patiria miniata,1.0
863,Hard,19:53:17,Stylaster californicus,2.0
863,Hard,19:53:17,Unidentified Henricia sp.,1.0
863,Hard,19:53:21,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:53:21,Stylaster californicus,3.0
863,Hard,19:53:23,Patiria miniata,1.0
863,Hard,19:53:23,Stylaster californicus,4.0
863,Hard,19:53:24,Dermasterias imbricata,1.0
863,Hard,19:53:24,Patiria miniata,1.0
863,Hard,19:53:25,Patiria miniata,1.0
863,Hard,19:53:25,Stylaster californicus,7.0
863,Hard,19:53:28,Stylaster californicus,1.0
863,Hard,19:53:38,Orthasterias koehleri,1.0
863,Hard,19:53:38,Unidentified Henricia sp.,1.0
863,Hard,19:53:39,Patiria miniata,1.0
863,Hard,19:53:40,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:53:42,Stylaster californicus,6.0
863,Hard,19:53:42,Urticina piscivora,1.0
863,Hard,19:53:44,Stylaster californicus,2.83
863,Hard,19:53:45,Patiria miniata,1.0
863,Hard,19:53:45,Stylaster californicus,2.83
863,Hard,19:53:46,Stylaster californicus,2.83
863,Hard,19:53:47,Stylaster californicus,2.83
863,Hard,19:53:48,Stylaster californicus,2.83
863,Hard,19:53:49,Stylaster californicus,2.83
863,Hard,19:53:50,Patiria miniata,1.0
863,Hard,19:53:51,Patiria miniata,1.0
863,Hard,19:53:57,Stylaster californicus,1.0
863,Hard,19:54:00,Urticina piscivora,1.0
863,Hard,19:54:03,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:09,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:11,Stylaster californicus,2.0
863,Hard,19:54:12,Apostichopus californicus /syn./ Parastichopus californicus,2.0
863,Hard,19:54:14,Unidentified Porifera (lobed),1.0
863,Hard,19:54:16,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:18,Stylaster californicus,5.0
863,Hard,19:54:22,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:22,Dermasterias imbricata,1.0
863,Hard,19:54:22,Stylaster californicus,1.0
863,Hard,19:54:23,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:23,Patiria miniata,1.0
863,Hard,19:54:25,Unidentified Henricia sp.,1.0
863,Hard,19:54:29,Apostichopus californicus /syn./ Parastichopus californicus,2.0
863,Hard,19:54:36,Swiftia spauldingi,1.0
863,Hard,19:54:38,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:54:38,Stylaster californicus,1.0
863,Hard,19:54:40,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:42,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:43,Swiftia spauldingi,1.0
863,Hard,19:54:46,Stylaster californicus,1.0
863,Hard,19:54:53,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:54:56,Psolus chitonoides,2.0
863,Hard,19:54:56,Swiftia spauldingi,1.0
863,Hard,19:54:59,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:01,Urticina piscivora,1.0
863,Hard,19:55:02,Swiftia spauldingi,1.0
863,Hard,19:55:04,Unidentified Henricia sp.,1.0
863,Hard,19:55:05,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:05,Patiria miniata,1.0
863,Hard,19:55:06,Orthasterias koehleri,1.0
863,Hard,19:55:08,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:11,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:55:15,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:15,Unidentified Henricia sp.,1.0
863,Hard,19:55:16,Swiftia spauldingi,1.0
863,Hard,19:55:20,Patiria miniata,2.0
863,Hard,19:55:21,Stylaster californicus,1.0
863,Hard,19:55:24,Unidentified Porifera,1.0
863,Hard,19:55:25,Patiria miniata,1.0
863,Hard,19:55:26,Stylaster californicus,5.0
863,Hard,19:55:31,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:31,Stylaster californicus,5.0
863,Hard,19:55:33,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:33,Stylaster californicus,1.0
863,Hard,19:55:40,Urticina piscivora,1.0
863,Hard,19:55:45,Swiftia spauldingi,2.0
863,Hard,19:55:51,Urticina piscivora,1.0
863,Hard,19:55:53,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:55:55,Mediaster aequalis,1.0
863,Hard,19:55:56,Apostichopus californicus /syn./ Parastichopus californicus,2.0
863,Hard,19:55:58,Stylaster californicus,4.0
863,Hard,19:56:00,Stylaster californicus,2.38
863,Hard,19:56:01,Stylaster californicus,2.38
863,Hard,19:56:02,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:56:02,Patiria miniata,1.0
863,Hard,19:56:02,Stylaster californicus,2.38
863,Hard,19:56:03,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:56:03,Stylaster californicus,2.38
863,Hard,19:56:04,Orthasterias koehleri,1.0
863,Hard,19:56:04,Stylaster californicus,2.38
863,Hard,19:56:05,Stylaster californicus,2.38
863,Hard,19:56:06,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:56:06,Stylaster californicus,2.38
863,Hard,19:56:07,Stylaster californicus,2.38
863,Hard,19:56:08,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,1.0
863,Hard,19:56:08,Unidentified Henricia sp.,1.0
863,Hard,19:56:10,Apostichopus californicus /syn./ Parastichopus californicus,2.0
863,Hard,19:56:11,Apostichopus californicus /syn./ Parastichopus californicus,1.0
863,Hard,19:56:16,Stylaster californicus,1.0
863,Hard,19:56:16,Unidentified Henricia sp.,1.0
863,Hard,19:56:19,Dermasterias imbricata,1.0
863,Hard,19:56:20,Stylaster californicus,2.0
863,Hard,19:56:21,Patiria miniata,1.0
863,Hard,19:56:23,Patiria miniata,1.0
863,Hard,19:56:23,Stylaster californicus,2.0
863,Hard,19:56:24,Unidentified Henricia sp.,1.0
863,Hard,19:56:28,Stylaster californicus,1.0
863,Hard,19:56:29,Patiria miniata,1.0
863,Hard,19:56:29,Stylaster californicus,5.0
863,Hard,19:56:34,Mesocentrotus franciscanus /syn./ Strongylocentrotus franciscanus,4.0
863,Hard,19:56:35,Stylaster californicus,1.43
863,Hard,19:56:36,Patiria miniata,1.0
863,Hard,19:56:36,Stylaster californicus,1.43
863,Hard,19:56:37,Stylaster californicus,1.43
863,Hard,19:56:38,Apostichopus californicus /syn./ Parastichopus californicus,2.0
863,Hard,19:56:38,Stylaster californicus,1.43
863,Hard,19:56:39,Patiria miniata,2.0
863,Hard,19:56:39,Stylaster californicus,1.43
