,Year,Region,MPA_Group,Type,Designation,Acorn.barnacle,Aggregated.nipple.sponge,Basket.star,Bat.star,Bat.star.red.sea.star.complex,Benthic.siphonophore,Blood.star,Boot.sponge,Brown.box.crab,Brown.gorgonian,California.golden.gorgonian,California.hydrocoral,California.market.squid,California.mussel,California.sea.cucumber,California.spiny.lobster,Chesnut.cowrie,Clown.nudibranch,Colonial.cup.coral,Cookie.star,Crested.star,Crowned.sea.urchin,Cushion.star,Dawson.s.sun.star,Decorator.crab,Deep.sea.cucumber,Diamondback.Tritonia,Dirty.marshmallow.sponge,Dungeness.crab,East.Pacfic.red.octopus,Elephant.ear.tunicate,Encrusting.hydrocoral,Feather.star,Fish.eating.star,Fish.eating.anemone,Fish.eating.star.1,Fluted.bryozoan,Fragile.pink.urchin,Freckled.pale.sea.lemon,Frilled.anemone,Giant.keyhole.limpet,Giant.Pacific.octopus,Giant.rock.scallop,Giant.spined.star,Glassy.tunicate,Gorgonian.zoanthid,Gray.puffball.sponge,Gumboot.chiton,Leather.star,Long.legged.sunflower.star,Lophelia.complex,Mantis.shrimp,Mushroom.soft.coral,Noble.sea.lemon,Northern.staghorn.bryozoan,Ochre.star,Orange.gorgonian,Orange.puffball.sponge,Orange.sea.cucumber,Orange.sea.pen,Orange.peel.nudibranch,Painted.anemone,Pelagic.red.crab,Phosphorescent.sea.pen,Pink.Tritonia,Pisaster.complex,Pleurobranchaea.californica,Puget.Sound.king.crab,Purple.gorgonian,Purple.sea.urchin,Purple.red.urchin.complex,Rainbow.star,Red.gorgonian,Red.rock.crab,Red.sea.star,Red.sea.urchin,San.Diego.scallop,Sand.star,Sand.star.spiny.sand.star.complex,Sand.rose.anemone,Sand.rose.anemone.....,Sea.star,Sea.whip,Sheep.crab,Short.red.gorgonian,Short.spined.sea.star,Slipper.sea.cucumber,Solaster.sun.star.complex,Southern.staghorn.bryozoan,Spanish.shawl.nudibranch,Spiny.lithode.crab,Spiny.red.star,Spiny.sand.star,Spiny.thorny.star.complex,Spot.prawn,Stalked.tunicate,Stimpson.s.sun.star,Stubby.rose.anemone,Sunflower.star,Sunflower.star.complex,Swimming.anemone,Swimming.nudibranch,Thorny.sea.star,Trumpet.sponge,UI.anemone,UI.anemone.1,UI.anemone.2,UI.anemone.3,UI.anemone.4,UI.anemone.5,UI.anemone.6,UI.boot.sponge,UI.brachiopoda,UI.branched.bryozoan,UI.branched.sea.cucumber,UI.branched.sponge,UI.brittle.stars.,UI.Cancer.sp.,UI.carpet.worm,UI.crab,UI.feather.star,UI.gorgonian,UI.gray.gorgonian,UI.Henricia,UI.laced.sponge,UI.laced.lobed.bryozoan,UI.lobed.sponge,UI.lobed.sponge.tunicate,UI.nipple.sponge,UI.nudibranch,UI.octopus,UI.prawn,UI.red.Swiftia.gorgonian,UI.salp,UI.sand.dwelling.anemone,UI.scallop,UI.sea.pen,UI.sea.star,UI.squat.lobster,UI.tube.dwelling.anemone,UI.tubeworm,UI.tunicate,UI.vase.sponge,UI.whelk,UI.White.Branching.Sponge,UI.white.lobed.sponge,UI.White.slipped.sea.cucumber,UI.yellow.boot.sponge,UI.yellow.gorgonian,Warty.sea.cucumber,White.branched.sea.cucumber,White.sea.pen,White.sea.pen.....,White.sea.urchin,White.spine.sea.cucumber,White.plumed.anemone,White.spotted.rose.anemone
74,2005,South,Harris Point,Reference,Reference,0,0,0,0.035064,0.019901189,0,0,0,0,0,0,0.001974324,0,0,0.004185568,0,0,0,0,0.004501459,0,0,0,0,0,0,0,0.005607081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002922,0,0,0.000236919,0,7.90E-05,0,0,0,0,0,0,0,0,0.011451081,0,0,0,0,0,0,0,0,0,0,0.000315892,0,0,0,0.000236919,0,0.090581999,0.000710757,0,7.90E-05,0,7.90E-05,0,0,0,7.90E-05,0,0,0,0,0,0,0,0,0,0.000157946,0,0,0,0,0.000868703,0,0,0,0,0,0.000394865,0,0,0,0,0,0,0,0,0.001500486,0,0.000710757,0,0,0,0,0,0,0,0.004106595,0,0,0,0.003553784,0.002606108,7.90E-05,0,0,0,0,0,0,0,0.002685081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90E-05,0
75,2005,South,Harris Point,SMR,MPA,0,0,0,0.078646167,0.028225581,0,0,0,0,0,0,0,0,0,0.050047561,0,0,0,0,0.000746051,0,0,0,0,0,0,0,0.005595379,0,0,0,0,0,0.000124342,0.000248684,0,0,0,0,0,0,0,0,0.001056905,0,0,0.000621709,0,0,0,0,0,0,0,0,0,0,0.000497367,0,0.000746051,0,0,0,0,0,0.000497367,0,0,0.002984202,0,0,0,0.009263462,0,0.046690333,0,0,0.001181247,0.000186513,0.001989468,0,0,0.000435196,0,0,0,0.000870392,0,0,0,0,0,0,0,0,0,0,0,0.006776626,0.000559538,0,0,0,0,0.000186513,0,0,0,0,0,0,0,0,0.008393069,0,0.007398335,0,6.22E-05,0,0.000124342,0,0,0,0.002300323,0,0,0,0.020727772,0.000373025,0,0,0,0,0,0,6.22E-05,0,0.002611177,0,0,0,0,0,0.000124342,0,0,0,0,0,0,0,0.037041412,0,0,0,0,0
76,2006,South,Harris Point,Reference,Reference,0,0,0,0.016036045,0.006511606,0,0,0,0,0,0,0,0,0,0.00106907,0,0,0,0,0.001943763,0,0,9.72E-05,0,0,0,0,0.007289111,0,0,0,0,0,0.000485941,0,0,0,0,0,0,0,0,0,0.003012833,0,0,0.000388753,0,0,0,0,0,0,0,0,0,0,0.002915645,0,0,0,0,0,0,0,0.001749387,0,0,0.000485941,0,9.72E-05,0,9.72E-05,0,0.012828836,0.000388753,0,0,0,0,0,0,0,0,0,0.000971882,0,0,0,0,0,0,0,0,0,0,0,0,0.000874693,0,0,0,0,0,9.72E-05,0,0,0,0,0,0,0,0,0.014403284,0,0.000388753,0,0,0,0,0,0,0,0.000971882,0,9.72E-05,0,0.002138139,0.000971882,0,0,0,0,0,0,0,0,0.001263446,0,0,0,0,0,0,0,0,0,0,0,9.72E-05,0,0,0,0,0,0,0
77,2006,South,Harris Point,SMR,MPA,0,0,0,0.077926293,0.004267059,0,0,0,0,0,0,0,0,0,0.043579965,0,0,0,0,0.000349759,0,0,0,0,0,0,0,0.007344938,0,0,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,7.00E-05,0.00076947,0,0,0.003007927,0,0.000139904,0,0,0,0,0,0,0,0,0.002028602,0,0.000349759,0,0,0,7.00E-05,0,7.00E-05,0,0,0.00118918,0.000139904,0.000699518,0.000419711,0.006365613,0,0.030079269,0.000139904,0,0.001049277,0,0.002098554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139904,0,0,0,0,0.015529297,0,0,0,0,0,7.00E-05,0,0,0,0,0,0,0,0,0.027302183,0,0.035647432,0,0,0,0,0,0,0,0.001888698,0,0.004546866,0,0.0287292,0.001049277,0,0,0,0,0,0,7.00E-05,0,0.000909373,0,0,0,0,0,7.00E-05,0,0,0,0,0,0,0,0.07546399,0,0,0,0,0
78,2007,South,Harris Point,Reference,Reference,0,0,0,0.021275543,0.000123695,0,0,0,0,0,0.00049478,0.00098956,0,0,0.00197912,0,0,0,0,0.004205631,0,0,0,0,0,0,0,0.008287566,0,0,0,0,0,0,0.000123695,0,0,0,0,0,0,0,0,0.002844985,0,0,0.00148434,0,0,0,0,0,0,0,0,0,0,0.001855425,0,0,0,0,0,0,0,0.00098956,0,0,0.000123695,0,0,0,0,0,0.030057889,0,0,0,0,0.00024739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049478,0,0,0,0,0,0.000123695,0,0,0,0,0,0,0,0,0.016303003,0,0.00024739,0,0,0,0,0,0,0,0.001855425,0,0.00321607,0.00049478,0.004081936,0.013977537,0,0,0,0,0,0,0,0,0.00173173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2007,South,Harris Point,SMR,MPA,0,0,0,0.093112798,0.003319218,0,0,0,0,0,0,0,0,0,0.071275837,0,0,0,0,0.000174696,0,0,0,0,0,0,0,0.010307045,0,0,0.001135522,0,0,0,0,0,0,0,0,0,0,0,0,0.000349391,0,0,0.00122287,0,0,0,0,0,0,0,0,0,0,0.004192696,0,0.000524087,0,0,0,0,0,0,0,0,0.001572261,0,0.001659609,0.000262044,0.011442567,0,0.040267354,0,0,0.000786131,0,0.000873478,0,0,0,0,0,0,8.73E-05,0,0,0,0,0,0,0,0,0,0,0,0.004629436,0,0,0,0,0,0.000174696,0,0,0,0,0,0,0,0,0.043813677,0,0.008036001,0,0,0,0,0,0,0,0.001048174,0,0.003755957,0.010394393,0.039489958,0.002620435,0,0,0,0,0,0,8.73E-05,0,0.000873478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067878007,0,0,0,0,0
80,2008,South,Harris Point,Reference,Reference,0,0,0,0.010938587,0,0,0,0,0,0,0,0.001353227,0,0,0.002255379,0,0,0,0,0.001127689,0,0,0,0,0,0,0,0.005525678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001804303,0,0,0.000338307,0,0.000112769,0,0,0,0,0,0,0,0,0.009021515,0,0,0,0,0,0,0,0,0,0,0.000112769,0,0,0,0,0,0.029207155,0,0,0.000112769,0,0.000112769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013915687,0,0.001804303,0,0,0,0,0,0,0,0.001353227,0,0.001465996,0.011164125,0.003946913,0.003270299,0,0,0,0,0,0,0,0,0.000451076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2008,South,Harris Point,SMR,MPA,0,0,0,0.065900653,7.78E-05,0,0,0,0,0,0,0,0,0,0.051817987,0,0,0,0,0.000311219,0,0,0,0,0,0,0,0.008091698,0,0,0.000466829,0,0,0,7.78E-05,0,0,0,0,0,0,0,7.78E-05,0.000466829,0,0,0.004668287,0,0,0,0,0,0,0,0,0,0,0.013771447,0,7.78E-05,0,0,0,7.78E-05,0,0.00015561,0,0,0.002878777,0,0,0,0.010425841,0,0.037268492,0,0,0,0,0.001400486,0,0,0.001400486,0,0,7.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.004357068,0,0,0,0,0,0,0,0,0,0,0,0,7.78E-05,0,0.437807523,0,0.017832857,0,7.78E-05,0,0,0,0,0,0.000855853,0,0.043889679,0.068437089,0.081329341,0.003968044,0,0,0,0,0,0,0,0,0.000233414,0,7.78E-05,0,0,0,0,0,0,0,0,0,0,0,0.009258769,0,0,0,0,0
82,2009,South,Harris Point,Reference,Reference,0,0,0,0.031844715,0.000292153,0,0,0,0,0,0,0.00043823,0,0,0.004528377,0,0,0,0,0.001168613,0,0,0,0,0.000146077,0,0,0.008472447,0,0,0.009787137,0,0,0.000146077,0,0,0,0,0,0,0,0,0,0.003359763,0,0,0.002921533,0,0.000146077,0,0,0,0,0,0,0,0.000146077,0.013146901,0,0,0,0,0,0,0,0.001022537,0,0,0,0,0,0.000146077,0.000146077,0,0.055070906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146077,0,0,0,0,0.000146077,0,0,0,0,0,0.000146077,0,0,0,0,0,0,0,0,0.097535394,0,0.032575098,0,0,0,0,0,0,0,0.00788814,0,0.009845568,0.00131469,0.022057578,0.014023361,0,0,0,0,0,0,0,0,0.001168613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2009,South,Harris Point,SMR,MPA,0,0,0,0.060756396,0.000426062,0,0,0,0,0,0,0,0,0,0.079673534,0,0,0,0,8.52E-05,0,0,0,0,0,0,0,0.01167409,0,0,0.041217207,0,0,0,0,0,0,0,0,0,0,0,0.000170425,0.000255637,0,0,0.008691658,0,0,0,0,0,0,0,0,0,0,0.006220501,0.000170425,0.000170425,0,0,0,8.52E-05,0,0.000255637,0,0,0.001789459,0,0,0.000255637,0.007157836,0,0.01457131,0.000340849,0,0.000681699,0,0.001278185,0,0,0.003144335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002641582,0,0,0,8.52E-05,0,8.52E-05,0,0,0,0,0,0,0,0,0.676500738,0,0.044387106,0,0,0,0,0,0.000170425,0,0.001278185,0,0.032926047,0.066192943,0.009543782,0.0131227,0,0,0,0,0,0,0,0,0.000255637,0,0.000170425,0,0,0,8.52E-05,0,0,0,0,0,0,0,0.017383317,0,0,0,0,0
84,2014,South,Harris Point,Reference,Reference,0,0,0,0.046624638,0.00184652,0,0,0,0,0,0,0.001538767,0,0,0.053241336,0,0,0,0,0.001231014,0,0,0.000153877,0,0.000307753,0,0,0.014772162,0,0,0,0,0,0.00046163,0.000153877,0,0,0,0,0,0.000307753,0,0,0,0,0,0.002615904,0,0.000307753,0,0,0,0,0,0,0,0,0.004462424,0,0,0,0,0,0,0,0,0,0,0.001231014,0,0,0,0,0.000153877,0.073706936,0,0,0,0,0.000307753,0,0,0,0.000153877,0,0.000153877,0.006616698,0,0,0,0,0,0,0.000153877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153877,0,0,0.000153877,0,0,0,0.000153877,0,0.008924848,0,0,0,0.000769383,0.005693438,0,0,0,0,0,0,0,0,0.00230815,0,0,0,0,0.000153877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046163
85,2014,South,Harris Point,SMR,MPA,0.003219844,0,0,0.129323356,0.003177478,0,0,0,0,0,0,0.000105916,0,0,0.144575251,0,0,0,0,0.000211832,0,0,0.000105916,0,0,0,0,0.010697509,0,0,0,0,0,0,0.000635496,0,0,0,0,0,0,0,0.000741412,0,0,0,0.008473275,0,0.00052958,0,0,0,0,0,0,0,0,0.028491386,0.000211832,0.000953243,0,0,0,0.00052958,0,0,0,0,0.00285973,0,0,0.000105916,0.015040063,0.000105916,0.024996161,0,0,0,0,0.00677862,0,0,0.011544837,0.000105916,0,0.000105916,0.013874987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000953243,0,0,0,0,0,0,0.000317748,0,0.112387398,0,0.038235652,0,0.000211832,0.000105916,0,0,0.000423664,0,0.004130721,0,0,0,0.032939856,0.014510483,0,0,0,0,0,0.00052958,0,0,0.002224235,0,0,0,0,0,0.000105916,0,0,0,0,0,0,0,0.052100048,0,0,0,0.000105916,0
86,2015,South,Harris Point,Reference,Reference,0,0,0,0.027070612,0.005645743,0,0,0,0,0,0,0,0,0,0.03517732,0,0,0,0,0.001013338,0,0,0.000144763,0,0,0,0,0.011581011,0,0,0,0,0,0.000144763,0.000144763,0,0,0,0,0,0,0,0.000144763,0.000434288,0,0,0.001447626,0,0.000144763,0,0,0,0,0,0,0,0,0.039664961,0.000144763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289525,0,0.07860611,0,0,0,0,0.001302864,0,0,0,0.000144763,0,0,0.000868576,0,0,0,0,0,0,0.000289525,0,0,0,0,0.000144763,0,0,0,0,0,0.000289525,0,0,0,0,0,0,0,0,0,0,0.001881914,0,0,0,0,0,0,0,0.00492193,0,0,0,0.001737152,0.004487642,0,0,0,0,0,0.000144763,0,0,0.001737152,0,0.000144763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289525
87,2015,South,Harris Point,SMR,MPA,0,0,0,0.113614288,0.001079238,0,0,0,0,0,0,0,0,0,0.165319582,0,0,0,0,0,0,0,0,0,0,0,0,0.011086714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007849,0.000196225,0,0,0.004022613,0,0,0,0,0,0,0,0,0,0,0.042875168,0,0.000686788,0,0,0,0,0,0,0,0,0.003237713,0,0,0,0.013735752,0,0.01952439,0,0,0.000588675,0,0.009124464,0,0,0.008732014,0,0,0,0.016188564,0,0,0,0,0,0,9.81E-05,0,0,0,0,0,0,0,0,0,0,0.000294338,0,0,0,0,0,0,0,0,0.003237713,0,0.003630163,0,0.000196225,0,0,0,0,0,0.002943375,0,0,0,0.018543265,0.015011214,0,0,0,0,0,0.005199963,0,0,0.000196225,0,0.00039245,0,0,9.81E-05,0.000196225,0,0,0,0,0,0,0.180242495,0.090400868,0,0,0,0,0
88,2016,Central,Piedras Blancas,SMCA,MPA,0,0,0,0.000343819,0,0,0,0,0,0,0,0.000343819,0,0,0.002062912,0,0,0,0,0.019597663,0,0,0.000343819,0,0,0,0,0.000687637,0,0,0,0,0,0,0.000343819,0,0,0,0,0,0,0,0,0,0,0,0.000687637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021660575,0,0.206635012,0,0,0.001375275,0,0,0,0,0,0,0.001375275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027849311,0,0,0,0.043664969,0,0,0,0,0,0,0,0.00515728,0,0,0,0.018222389,0.000687637,0,0,0,0,0,0,0,0,0.000343819,0,0,0,0.002062912,0,0,0,0,0,0,0,0,0,0.001031456,0,0,0,0,0
89,2016,Central,Piedras Blancas,SMR,MPA,0,0,0,0.047226284,0.000414266,0,0,0,0,0,0,0.000828531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019884751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414266,0,0,0,0,0,0,0,0,0.003728391,0.000828531,0,0,0,0,0,0,0,0,0,0,0,0,0.000414266,0,0,0.001242797,0,0,0,0,0.004556922,0,0,0,0,0,0,0.000828531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002071328,0,0,0,0.007456782,0.000414266,0,0,0,0,0,0,0,0,0.000414266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000414266
90,2015,North,Pillar Point,Reference,Reference,0,0,0,0.253662648,0,0,0,0,0,0,0,0,0,0,0.009847152,0,0,0,0,0,0,0,0.000196943,0,0.003741918,0,0,0,0.000393886,0,0,0,0,0.000196943,0.026193426,0,0,0,0,0,0,0,0,0.000196943,0,0,0.000984715,0,0.022648451,0,0,0,0,0,0,0,0,0.002166374,0.004923576,0,0,0,0,0.000787772,0,0,0,0,0,0,0,0,0,0,0.001181658,0.002954146,0,0,0,0.00905938,0,0,0,0,0.00196943,0.033480318,0.000393886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196943,0.003741918,0,0,0,0,0,0,0,0,0,0.002363317,0,0.000393886,0,0,0,0,0,0.009650209,0,0,0,0.004332747,0.000393886,0.000590829,0,0,0,0,0,0,0,0.003741918,0,0,0,0,0,0,0,0,0,0,0,0,0.000196943,0.001181658,0,0,0,0.001772487,0.001575544
91,2015,North,Pillar Point,SMCA,MPA,0,0,0,0.497694169,0.001245273,0,0,0,0,0,0,0,0,0,0.029056374,0,0,0,0,0,0,0,0,0,0.005396184,0,0,0,0,0.000830182,0,0,0,0.000415091,0.058527838,0,0,0,0,0,0,0,0,0.000830182,0,0,0.004981093,0,0.026565827,0,0,0,0,0,0,0,0,0.003735819,0.009132003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001245273,0.002490546,0,0,0,0.009962185,0,0,0,0,0.000830182,0.041094014,0.013282914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003320728,0,0.000415091,0,0,0,0,0,0,0,0,0.005396184,0,0,0,0,0,0,0,0.012867823,0,0,0,0.018679097,0,0.000830182,0,0,0,0,0,0,0,0.005396184,0,0.001245273,0,0,0,0,0,0,0,0,0,0,0.004566002,0,0,0,0,0.034867648,0.011622549
92,2011,North,Point Arena,Reference,Reference,0,0,0.002645059,0.005290119,0,0,0,0,0,0,0,0,0,0,0.127844541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881686,0,0.011461924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003526746,0,0,0,0,0,0,0,0,0.000881686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018515416,0,0,0.054664562,0,0.007935178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881686,0,0,0,0.000881686,0,0.000881686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028213968,0,0,0,0.109329125,0
93,2011,North,Point Arena,SMR/SMCA,MPA,0,0,0.001421011,0.001989416,0,0,0,0,0,0,0,0,0,0,0.17407386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02685711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895237,0,0,0,0,0,0,0,0,0.053856321,0.000142101,0.001421011,0,0,0,0,0,0,0,0,0,0,0,0.000284202,0,0,0.030409638,0,0,0.011794392,0,0.010373381,0,0,0,0,0,0.014352212,0,0,0,0,0,0,0,0,0,0.000284202,0.000426303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011225988,0,0,0,0,0.00127891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020320459,0,0,0,0.190273386,0
94,2015,North,Point Arena,Reference,Reference,0.01526414,0,0.001205064,0.001606752,0,0,0,0,0,0,0,0,0.000602532,0,0.190199217,0,0,0,0,0,0,0,0,0,0.000200844,0,0,0,0.000200844,0,0,0,0,0,0.018477643,0,0,0,0,0,0,0.000200844,0.001606752,0,0,0,0.001606752,0,0.027917309,0,0,0,0,0,0,0,0,0.027515621,0.065997321,0.001205064,0.000401688,0,0,0,0,0,0.000200844,0.000602532,0,0.000200844,0,0,0,0,0.016670048,0.400342238,0,0.002008439,0.003213503,0.003414347,0,0,0.003213503,0,0.035549378,0.000200844,0.064470907,0,0,0,0,0,0,0.000200844,0,0,0,0,0,0,0,0,0,0,0.000803376,0.003414347,0.001606752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401688,0,0.030929968,0,0,0,0.002811815,0.001405908,0,0,0,0,0,0,0,0,0.001405908,0,0.006828694,0.000401688,0,0,0,0,0,0,0,0,0,0.003816035,0.020486083,0,0,0,0.202691711,0
95,2015,North,Point Arena,SMR/SMCA,MPA,0.000773962,0,0.000580472,0.003869812,0,0,0,0,0,0,0,0.000193491,0.000580472,0,0.275143618,0,0,0,0,0,0,0,0.000193491,0,0,0,0,0,0.000193491,0.000386981,0,0,0,0.000386981,0.005030755,0,0,0,0,0,0,0,0.000193491,0,0,0.000193491,0.00657868,0,0.021477455,0,0,0,0,0,0,0.000580472,0,0.061336517,0.00657868,0.000773962,0,0,0,0,0,0,0.000967453,0.000193491,0,0.008416841,0,0,0,0,0.003869812,0.180488022,0,0.000580472,0.005611227,0.010255001,0,0,0.001354434,0,0.106806805,0.000193491,0.04585727,0,0,0,0,0.000193491,0,0,0,0,0,0,0,0,0,0,0,0,0.002902359,0.002128396,0.000193491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007933114,0,0,0,0,0.001160944,0.000193491,0,0,0,0,0,0,0,0.003095849,0,0.003482831,0,0,0,0,0,0,0,0.000193491,0,0,0.001354434,0.011609435,0,0,0,0.140280677,0
96,2008,Central,Point Buchon,Reference,Reference,0,0,0,0.060207216,0.008572551,0,0,0,0,0,0,0,0,0,0.000897127,0,0,0,0,0.001395532,0,0,0,0,9.97E-05,0,0,0.003090105,0,0,0,0,0,9.97E-05,0.010167444,0,0,0,0,0,0,0,0,0.000299042,0,0,0.000498404,0,0.000897127,0,0,0,0,0,0,0,0,0.000498404,0,0,0.000199362,0,0,0,9.97E-05,0.00368819,0,0,0,0,0,0.000498404,0.002890744,0,0.018739995,0,0,0.000398723,0,0.002591701,0,0,0.003389148,0,0.001794255,0.001295851,0,0,0,0,0,0,0,0,0,0,0,0,0.000199362,9.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001096489,0,9.97E-05,0,9.97E-05,0,0,0,0.004784679,0,0,0,0.028508715,0.003389148,0,0,0,0,0,0,0,0,0.002492021,0,0,0,0.004485637,0,0,0,0,0,0,0,0,0,0.001993616,0,0,0,0.042773041,0
97,2008,Central,Point Buchon,SMR,MPA,0,0,0,0.118565021,0.008062071,0,0,0,0,0,0,0.005696028,0,0,0.000876312,0,0,0,0,0,0,0,0,0,0,0,0,0.001752624,0,0,0.000613418,0,0,8.76E-05,0.003417617,0,0,0,0,0,0,0,0,0.001752624,0,0,0.00070105,0,0.000438156,0,0,0,0,0,0,0,0,0.000438156,0,0,0,0,0,0,0,0.006221816,0,0,0,0,0,0.002366043,0.002541305,0,0.007886809,0,0,0.000262894,0,0.001577362,0,0,0.001314468,0,0,0.002541305,0,0,0,0,0,0,0,0,0,0,0,0,0.000350525,8.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219078,0,0,0,0,0,0,0,0.004556823,0,0,0,0.046707433,0.004293929,0,0,0,0,0,8.76E-05,0,0,0.004994979,0,0,0,0.000350525,0,0,0,0,0,0,0,0,0,0.004469191,0,0,0,0.001664993,0
98,2012,Central,Point Buchon,Reference,Reference,0,0.005884644,0,0.074745303,0,0,0,0,0,0,0,0,0,0,0.005678165,0,0,0,0,0,0,0,0,0,0.000206479,0,0,0,0,0,0,0,0,0,0.009910979,0,0,0,0,0,0,0,0,0.001755069,0,0,0,0,0.001135633,0,0,0,0,0,0,0,0,0.000825915,0,0.000206479,0,0,0,0,0,0,0,0,0.000309718,0,0,0.003406899,0.014969708,0,0.017137735,0,0,0.003097181,0,0.001961548,0,0,0.002890702,0,0,0.001858309,0,0,0,0,0,0,0,0,0,0,0,0,0.000722676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309718,0,0.00825915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004129575,0,0,0,0,0,0.000103239,0,0,0,0.033965752,0
99,2012,Central,Point Buchon,SMR,MPA,0,0.002464289,0,0.110527915,0,0,3.04E-05,6.08E-05,0,0,3.04E-05,0.00641932,0,0,0.001003969,0,0,0,0,0,0,0,0,0,0.000121693,0,0,0,0,0,0,0,0,0,0.015394199,9.13E-05,0,0,0,0,0,0,0,0.007940486,0,0,0,0,0,0,0,0,0,0,3.04E-05,0,0,0.000212963,0,6.08E-05,0,0,0,0,0,0,0,0,9.13E-05,0,0,0.001277779,0.003772491,0,0.005354504,0,0,0.001490743,0,0.003437835,0,0,0.003498682,0,0,0.001277779,0,0,0.000121693,0,0,0,0,0,0,0.000152117,0,0,0.003224872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121693,0,0,0,0.000152117,0,0.003589952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010739431,0,0,0,0,0,0.000212963,0,0,0,0.002494712,0
