ID,Project,Region,Survey_Year,Survey_Date,Location,MPA_Group,Type,Designation,Site,Dive,Line,Line_ID,Distance (m),Invert_Area (m2),Habitat_Type,Avg_Lat,Avg_Lon,Max_Depth (m),Min_Depth (m),Ave_Depth (m),Hab_Transect_ID,Total Density,Acorn barnacle,Basket star,Bat star,Bat star/red sea star complex,Benthic siphonophore,Brown box crab,Brown gorgonian,California golden gorgonian,California hydrocoral,California king crab,California market squid,California market squid eggs,California sea cucumber,California seahare,California spiny lobster,Clown nudibranch,Club-tipped anemone,Cookie star,Crested star,Crowned sea urchin,Cushion star,Dawson's sun star,Decorator crab,Deep sea cucumber,Diamondback Tritonia,Dirty marshmallow sponge,Dungeness crab,East Pacific red octopus,Elephant ear tunicate,Encrusting hydrocoral,Feather star,Fish eating star,Fish-eating anemone,Fish-eating star,Fragile pink urchin,Freckled pale sea lemon,Frilled anemone,Giant keyhole limpet,Giant Pacific octopus,Giant rock-scallop,Giant spined star,Glassy tunicate,Gorgonian zoanthid,Gray moon sponge,Gray puffball sponge,Leather star,Light edged ribbon worm,Long legged sunflower star,Mantis shrimp,Mushroom soft coral,Noble sea lemon,Northern staghorn bryozoan,Ochre star,Orange Cup Coral,Orange gorgonian,Orange puffball sponge,Orange sea cucumber,Orange sea pen,Orange-peel nudibranch,Painted anemone,Phosphorescent sea pen,Pink Tritonia,Pisaster complex,Pleurobranchaea californica,Puget Sound king crab,Purple gorgonian,Purple sea urchin,Purple/red urchin complex,Rainbow star,Red gorgonian,Red rock crab,Red sea star,Red sea urchin,Rose star,Sand star,Sand star/spiny sand star complex,Sand-rose anemone,Sea star,Sea whip,Sheep crab,Short red gorgonian,Short spined sea star,Slipper sea cucumber,Solaster sun star complex,Southern kelp crab,Southern staghorn bryozoan,Spanish shawl nudibranch,Spiny red star,Spiny sand star,Spiny/thorny star complex,Spot prawn,Spotted swimming anemone,Squat lobster,Stalked tunicate,Stimpson's sun star,Striped nudibranch,Stubby rose anemone,Sunflower star,Sunflower star complex,Swimming nudibranch,Thorny sea star,Trumpet sponge,UI anemone,UI anemone 1,UI anemone 2,UI anemone 3,UI anemone 4,UI anemone 5,UI anemone 6,UI boot sponge,UI brachiopoda,UI branched bryozoan,UI branched sea cucumber,UI branched sponge,UI Brittle Star,UI brittle stars,UI Cancer sp_,UI carpet worm,UI crab,UI dead gorgonian,UI feather star,UI gorgonian,UI gray gorgonian,UI Henricia,UI laced/lobed bryozoan,UI large yellow sponge,UI lobed sponge,UI lobed sponge/tunicate,UI nipple sponge,UI nudibranch,UI octopus,UI prawn,UI red Swiftia gorgonian,UI salp,UI sand dwelling anemone,UI scallop,UI sea jelly,UI sea star,UI six armed sea star,UI trumpet sponge,UI tube dwelling anemone,UI tubeworm,UI tunicate,UI vase sponge,UI whelk,UI yellow boot sponge,UI yellow gorgonian,Warty sea cucumber,White branched sea cucumber,White sea pen,White sea urchin,White spine sea cucumber,White-plumed anemone,White-spotted rose anemone,Wrinkled Sea Star,actiniaria,alcyonacea,asteroidea,echinoidea,holothuroidea,malacostraca,pennatulacea,porifera
6249,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,2130,202_2130,38.55663303,50.06325899,Hard_Mixed,38.31121381,-123.1027199,61.2,60.1,60.66615385,NCCMPA 2011_202_2130_Hard_Mixed,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599,0,0,0,0,0,0,0,0.420126365,0,0.002469879,0,0.002469879,0
6247,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,2010,202_2010,188.5709539,244.4917972,Soft,38.31128466,-123.1012196,59.3,57.6,58.48028169,NCCMPA 2011_202_2010_Soft,0.2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082,0,0,0.0041,0,0,0.0123,0,0.0041,0,0.0123,0,0,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1881,0,0,0,0,0,0,0.003462964,0.263185265,0,0.006925928,0,0,0.055407424
6252,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,330,202_330,58.9707678,68.10265224,Hard_Mixed,38.31129418,-123.0821451,32,24,27.87703704,NCCMPA 2011_202_330_Hard_Mixed,0.2056,0,0,0.0441,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0.006489451,0.655434565,0,0,0,0,0
1799,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,650,106_650,27.22121295,26.76990704,Soft,38.31135865,-123.0856764,38.5,33.5,36.10116279,CIAP_D 2015_106_650_Soft,0.2615,0,0,0,0,0,0,0,0,0,0,0,0,0.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03899834,0,0.07799668,0,0.597974549,0,0,0
1783,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1530,106_1530,42.94067482,40.15208934,Hard_Mixed,38.31139148,-123.0957258,55.1,49.2,53.03828125,CIAP_D 2015_106_1530_Hard_Mixed,0.4483,0,0,0,0,0,0,0,0,0,0,0,0,0.3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0,0,0,0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181495777,0,0.082105232,0,0.42565081,0.004321328,0,0.019445976
1786,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1750,106_1750,96.86037802,87.57148875,Hard_Mixed,38.31139357,-123.0983608,59.6,56.4,57.99057377,CIAP_D 2015_106_1750_Hard_Mixed,0.3883,0,0,0,0,0,0,0,0,0,0,0,0,0.1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228,0,0,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0,0,0,0,0,0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228,0,0,0.146305056,0,0.104503611,0,0.66673304,0.002090072,0,0.022990794
1798,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,650,106_650,32.03317997,33.979691,Hard_Mixed,38.311418,-123.0856759,38.4,32.8,35.90490196,CIAP_D 2015_106_650_Hard_Mixed,0.8829,0,0,0,0,0,0,0,0,0,0,0,0,0.5592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414919212,0,0.09093197,0,0.575902478,0,0,0
1787,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1750,106_1750,174.162786,123.2796682,Soft,38.31145254,-123.0983636,59.5,56.4,58.386,CIAP_D 2015_106_1750_Soft,0.3326,0,0,0,0,0,0,0,0,0,0,0,0,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2596,0,0,0.0081,0,0,0.453849115,0,0.070761421,0,0.407488184,0.002440049,0,0.009760196
1789,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1970,106_1970,56.41777771,44.02103355,Hard_Mixed,38.31146531,-123.1007442,62.5,60.5,61.68472222,CIAP_D 2015_106_1970_Hard_Mixed,0.2044,0,0,0,0,0,0,0,0,0,0,0,0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227,0,0,0.030121704,0,0.015060852,0,0.331338744,0,0.015060852,0
6241,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,1730,202_1730,52.55509476,51.21193035,Soft,38.31147948,-123.097992,55.3,53.7,54.38020833,NCCMPA 2011_202_1730_Soft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004490254,0.022451268,0.197571159,0,0.04939279,0,0,0.11225634
6240,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,1730,202_1730,360.4960184,412.3736433,Hard_Mixed,38.31148142,-123.0979966,55.2,51,53.28073654,NCCMPA 2011_202_1730_Hard_Mixed,0.2207,0,0,0.0048,0,0,0,0,0,0,0,0,0,0.0436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0.0242,0,0,0.0024,0,0.0145,0,0,0,0,0.0242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655,0,0,0,0.016025898,0.136220129,0,0.104168334,0,0,0.208336668
1790,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1970,106_1970,251.1822983,203.9792998,Soft,38.31154465,-123.1007948,62.5,60.7,61.83111111,CIAP_D 2015_106_1970_Soft,0.8236,0,0,0,0,0,0,0,0,0,0,0.0049,0,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0,0,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,0.0098,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7354,0,0,0,0,0,0.577788426,0,0,0,0.385192284,0,0,0
6261,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,930,202_930,103.4057321,129.0208243,Hard_Mixed,38.31154974,-123.0888272,42.3,36.9,39.15230769,NCCMPA 2011_202_930_Hard_Mixed,0.186,0,0,0.0078,0,0,0,0,0,0,0,0,0,0.0775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0,0.0233,0,0,0.0078,0,0.0078,0,0,0,0,0.0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168883006,1.351064045,0,0,0,0,0
1797,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,650,106_650,463.9336844,462.8206864,Hard,38.31160374,-123.0856504,38.6,30.4,34.50997846,CIAP_D 2015_106_650_Hard,0.713,0,0,0,0,0,0,0,0,0,0,0,0,0.4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0065,0,0,0,0,0,0,0,0,0,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0.013,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0.055210736,0,0.007887248,0,0.11830872,0,0,0
6258,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,730,202_730,60.26269416,74.07350457,Hard_Mixed,38.31162464,-123.0866337,39.5,32.9,36.10373134,NCCMPA 2011_202_730_Hard_Mixed,0.2025,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675,0,0,0,0,0,0,0,0,0,0,0,0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0.0135,0,0,0,0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475349657,0,0.057041959,0,0,0.218660842
6230,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,1130,202_1130,163.8100653,180.8722137,Hard_Mixed,38.31165647,-123.0912687,45.3,40.1,42.62147059,NCCMPA 2011_202_1130_Hard_Mixed,0.2599,0,0,0.0111,0,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0.0221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0,0,0.01879112,0.002684446,0.464409106,0,0,0,0.303879253,0
6259,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,730,202_730,55.87211641,62.08344278,Soft,38.31169487,-123.0866312,39.4,34.3,36.75648148,NCCMPA 2011_202_730_Soft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008268664,0.057880646,0.504388484,0,0.008268664,0,0.016537327,0
1788,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1970,106_1970,232.4020966,200.9058608,Hard,38.31171795,-123.1007784,62.4,60,61.01509662,CIAP_D 2015_106_1970_Hard,0.3982,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.0846,0,0,0.201573965,0,0.067191322,0,0.313559501,0,0,0
6232,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,1130,202_1130,22.84108509,26.77134244,Soft_Mixed,38.3117465,-123.0913211,44.1,41.5,42.95,NCCMPA 2011_202_1130_Soft_Mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011266994,0.056334969,0.112669939,0,0.045067976,0,0,0.011266994
6257,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,730,202_730,376.887914,461.4760167,Hard,38.31174993,-123.0866791,38.8,32.2,35.41343874,NCCMPA 2011_202_730_Hard,0.4009,0,0,0.013,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0,0.0412,0,0,0,0,0.0022,0,0.0022,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997,0,0,0,0,0.4761865,0,0,0,0,0
1785,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1750,106_1750,204.3060955,205.6949919,Hard,38.31178128,-123.0983544,59.2,55.2,57.34116694,CIAP_D 2015_106_1750_Hard,0.6806,0,0,0,0,0,0,0,0,0,0,0,0,0.2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146,0,0,0,0,0,0,0,0,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2528,0,0,0,0,0,0,0.261487647,0,0,0
1800,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,870,106_870,509.0733508,478.452365,Hard,38.31182278,-123.0882849,43.6,36.7,39.98800247,CIAP_D 2015_106_870_Hard,0.9426,0,0,0.0042,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.0021,0,0,0.0021,0,0,0,0,0,0,0,0,0,0,0,0.0376,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0209,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0,0,0,0,0.0251,0,0,0,0,0,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042,0.0146,0.0021,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0.0397,0,0,0.013537051,0,0.006768526,0,0.162444613,0,0.006768526,0
6254,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,430,202_430,362.2964838,457.4928809,Hard,38.31183192,-123.0831429,33.7,24.7,28.39930748,NCCMPA 2011_202_430_Hard,0.2689,0,0,0.0087,0,0,0,0,0,0,0,0,0,0.0328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049,0,0,0.00895244,0.053714642,0.524613,0,0.00895244,0,0,0.035809761
6243,NCCMPA 2011,North Central ,2011,7/30/2011,Bodega Bay,Bodega Bay,SMR,MPA,BB1,202,1930,202_1930,15.41201513,17.55561323,Hard_Mixed,38.31184697,-123.100438,57.9,56.5,57.103125,NCCMPA 2011_202_1930_Hard_Mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256701959,0,0,0,0,0
1781,CIAP_D 2015,North Central ,2015,9/8/2015,Bodega Bay,Bodega Bay,SMR,MPA,BB1,106,1310,106_1310,6.780678615,6.488713381,Soft_Mixed,38.31187982,-123.0933408,49.4,48,48.72,CIAP_D 2015_106_1310_Soft_Mixed,0.4623,0,0,0,0,0,0,0,0,0,0,0,0,0.4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299217053,0,0.024934754,0,0.224412789,0,0,0.049869509
