,Line_ID,ID,Project,Region,Survey_Year,Survey_Date,Location,MPA_Group,Type,Designation,Site,Dive,Line,distance_m,Invert_Area_m2,Habitat_Type,Avg_Lat,Avg_Lon,Max_Depth (m),Min_Depth (m),Ave_Depth (m),Hab_Transect_ID,Total Count,Club-tipped anemone,Fish-eating anemone,Frilled anemone,Painted anemone,Sand-rose anemone,Spotted swimming anemone,Stubby rose anemone,UI anemone,UI anemone 1,UI anemone 2,UI anemone 3,UI anemone 4,UI anemone 5,UI anemone 6,UI sand dwelling anemone,UI tube dwelling anemone,White-plumed anemone,White-spotted rose anemone,California golden gorgonian,Mushroom soft coral,Orange gorgonian,Purple gorgonian,Red gorgonian,Short red gorgonian,UI gorgonian,UI gray gorgonian,UI red Swiftia gorgonian,UI yellow gorgonian,Bat star,Bat star/red sea star complex,Cookie star,Crested star,Cushion star,Dawson's sun star,Fish eating star,Fish-eating star,Giant spined star,Leather star,Long legged sunflower star,Ochre star,Pisaster complex,Rainbow star,Red sea star,Rose star,Sand star,Sand star/spiny sand star complex,Sea star,Short spined sea star,Solaster sun star complex,Spiny red star,Spiny sand star,Spiny/thorny star complex,Stimpson's sun star,Sunflower star,Sunflower star complex,Thorny sea star,UI Henricia,UI sea star,UI six armed sea star,Wrinkled Sea Star,Crowned sea urchin,Fragile pink urchin,Purple sea urchin,Purple/red urchin complex,Red sea urchin,White sea urchin,California sea cucumber,Deep sea cucumber,Orange sea cucumber,Slipper sea cucumber,UI branched sea cucumber,Warty sea cucumber,White branched sea cucumber,White spine sea cucumber,Brown box crab,California king crab,California spiny lobster,Decorator crab,Dungeness crab,Mantis shrimp,Puget Sound king crab,Red rock crab,Sheep crab,Southern kelp crab,UI Cancer sp_,UI crab,Orange sea pen,Phosphorescent sea pen,Sea whip,White sea pen,Dirty marshmallow sponge,Gray moon sponge,Gray puffball sponge,Orange puffball sponge,Trumpet sponge,UI boot sponge,UI branched sponge,UI large yellow sponge,UI lobed sponge,UI lobed sponge/tunicate,UI nipple sponge,UI trumpet sponge,UI vase sponge,UI yellow boot sponge,Acorn barnacle,Basket star,Benthic siphonophore,Brown gorgonian,California hydrocoral,California market squid,California market squid eggs,California seahare,Clown nudibranch,Diamondback Tritonia,East Pacific red octopus,Elephant ear tunicate,Encrusting hydrocoral,Feather star,Freckled pale sea lemon,Giant keyhole limpet,Giant Pacific octopus,Giant rock-scallop,Glassy tunicate,Gorgonian zoanthid,Light edged ribbon worm,Noble sea lemon,Northern staghorn bryozoan,Orange Cup Coral,Orange-peel nudibranch,Pink Tritonia,Pleurobranchaea californica,Southern staghorn bryozoan,Spanish shawl nudibranch,Spot prawn,Squat lobster,Stalked tunicate,Striped nudibranch,Swimming nudibranch,UI brachiopoda,UI branched bryozoan,UI Brittle Star,UI brittle stars,UI carpet worm,UI dead gorgonian,UI feather star,UI laced/lobed bryozoan,UI nudibranch,UI octopus,UI prawn,UI salp,UI scallop,UI sea jelly,UI tubeworm,UI tunicate,UI whelk,actiniaria,alcyonacea,asteroidea,echinoidea,holothuroidea,malacostraca,pennatulacea,porifera
2490,408_2950,4802,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,2950,190.9300279,240.0522883,Soft,33.90804086,-119.9636445,37.8,0,32.81747368,CIMPA 2008_408_2950_Soft,173.8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,107.3,0,0,0,64.5,0
2491,408_3010,4803,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,3010,249.0800213,511.3823913,Hard,33.90694048,-119.9655796,29.988,22.302,25.78055172,CIMPA 2008_408_3010_Hard,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,2,0,0,1
2492,408_3010,4804,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,3010,31.22171275,65.42074629,Hard_Mixed,33.90689426,-119.9658092,30.744,21.168,25.76777143,CIMPA 2008_408_3010_Hard_Mixed,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0
2493,408_3010,4805,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,3010,242.8550557,348.1007934,Soft,33.90746864,-119.9633382,44.856,0,33.24022105,CIMPA 2008_408_3010_Soft,154,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,80,0,1,0,69,0
2494,408_3200,4806,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,3200,11.30608642,18.48308381,Hard,33.90557133,-119.9639682,45.36,1.134,33.56325,CIMPA 2008_408_3200_Hard,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
2495,408_3200,4807,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,3200,105.9806467,165.7011965,Hard_Mixed,33.90555187,-119.9639206,47.628,0,37.14562205,CIMPA 2008_408_3200_Hard_Mixed,107,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,17,8,41,4,6,0,7,3
2496,408_3200,4808,CIMPA 2008,Channel Islands,2008,8/19/2008,East Point,Gull Island,Reference,Reference,SRI6,408,3200,417.2774934,660.6308795,Soft,33.90559495,-119.9638255,49.266,0,36.42538812,CIMPA 2008_408_3200_Soft,415.5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,120.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,229,0,2,0,175.5,0
2497,409_1670,4809,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1670,13.41580875,23.6342502,Hard,33.9189315,-119.9680014,32.382,28.602,30.2988,CIMPA 2008_409_1670_Hard,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2498,409_1670,4810,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1670,302.5254668,428.365081,Hard_Mixed,33.91940955,-119.9664911,33.264,27.468,30.70371687,CIMPA 2008_409_1670_Hard_Mixed,139.2,0,0,0,0,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,12,67,36.1,0,0,1,1
2499,409_1670,4811,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1670,217.5751868,307.5421859,Soft,33.91946627,-119.9663308,34.272,27.216,31.16854393,CIMPA 2008_409_1670_Soft,64,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,52,0,0,0,0,0
2500,409_1670,4812,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1670,1.827445435,3.211870364,Soft_Mixed,33.91866364,-119.968864,30.744,30.492,30.618,CIMPA 2008_409_1670_Soft_Mixed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2501,409_1760,4813,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1760,281.1787433,512.9809781,Hard,33.91878884,-119.965577,33.138,16.254,25.3902,CIMPA 2008_409_1760_Hard,184.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,66,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14.4,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,89.4,18,11,0,0,23
2502,409_1760,4814,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1760,25.74049796,38.88141668,Hard_Mixed,33.91824053,-119.9677534,32.382,28.854,31.10462069,CIMPA 2008_409_1760_Hard_Mixed,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,0,0,0,0,0
2503,409_1760,4815,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1760,218.4041858,355.1355882,Soft,33.91849069,-119.9666391,33.516,26.838,31.01641897,CIMPA 2008_409_1760_Soft,78.2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12.2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,72.2,0,1,0,0,0
2504,409_1840,4816,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1840,206.2488463,404.3887106,Hard,33.91824347,-119.9647884,32.886,17.136,21.96883636,CIMPA 2008_409_1840_Hard,62,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,20,33,2,0,0,1
2505,409_1840,4817,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1840,125.7164185,211.6708347,Hard_Mixed,33.91777564,-119.9665236,34.272,17.64,28.79041727,CIMPA 2008_409_1840_Hard_Mixed,41,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,22,4,2,0,0,0
2506,409_1840,4818,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1840,160.3506425,238.4966279,Soft,33.91768932,-119.9667192,35.28,23.184,31.48961905,CIMPA 2008_409_1840_Soft,18,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,0,0,0,0,0
2507,409_1890,4819,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1890,161.8382441,273.6699752,Hard,33.91768985,-119.9651535,35.28,17.64,25.32227313,CIMPA 2008_409_1890_Hard,134,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,41,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,49,6,3,0,0,12
2508,409_1890,4820,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1890,36.67310232,51.7315634,Hard_Mixed,33.91733302,-119.966372,35.28,23.58,30.65148837,CIMPA 2008_409_1890_Hard_Mixed,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,12,1,0,0,0
2509,409_1890,4821,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,1890,303.2104247,426.3432165,Soft,33.91745893,-119.9658632,34.65,24.444,31.32030337,CIMPA 2008_409_1890_Soft,62,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,49,0,1,0,1,0
2510,409_2060,4822,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2060,126.1842147,195.3600533,Hard,33.91591442,-119.9658256,33.768,23.31,26.93575532,CIMPA 2008_409_2060_Hard,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,23,0,1,0,0,0
2511,409_2060,4823,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2060,217.2134167,348.9827506,Hard_Mixed,33.91598716,-119.9656943,35.532,12.726,28.99352903,CIMPA 2008_409_2060_Hard_Mixed,56,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,31,0,0,0,0,0
2512,409_2060,4824,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2060,213.1172197,295.1397616,Soft,33.91632613,-119.9644476,35.154,26.964,31.13754545,CIMPA 2008_409_2060_Soft,70.9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,32,0,2,0,31.9,0
2513,409_2060,4825,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2060,0.711747912,0.707278135,Soft_Mixed,33.91552601,-119.9672523,36.288,36.288,36.288,CIMPA 2008_409_2060_Soft_Mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,409_2130,4826,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2130,76.8119308,150.636984,Hard,33.91497461,-119.9665896,,,,CIMPA 2008_409_2130_Hard,202,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,21,0,2,0,0,2
2515,409_2130,4827,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2130,72.14532637,123.6841778,Hard_Mixed,33.91494937,-119.9668228,,,,CIMPA 2008_409_2130_Hard_Mixed,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,0,0,0,0
2516,409_2130,4828,CIMPA 2008,Channel Islands,2008,8/20/2008,East Point,Gull Island,Reference,Reference,SRI6,409,2130,347.452746,597.2509226,Soft,33.91570847,-119.96393,,,,CIMPA 2008_409_2130_Soft,89,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,66,0
